%	1-10788-38173-M-16.06.2015_P10					
%	"""Nm"" "	mm				
Zeit	Drehmoment	Geschwindigkeit	Position	Schleppfehler	Positionsdifferenz	Stromstaerke
0.125599997	-12.90627384	4.757671833	61.31555557	-0.027246904	-0.000580251	-19.32958412
0.125999997	-11.70789528	3.869056463	61.33577347	-0.023635703	-0.000917614	-17.47733116
0.126399997	-10.54434299	3.060430288	61.3523674	-0.020702425	-0.001636147	-15.65833378
0.126799997	-9.421427727	2.331256866	61.36568069	-0.018135409	-0.002420843	-13.93204117
0.127199997	-8.265685081	1.680955291	61.37601852	-0.01560691	-0.002967417	-12.0841341
0.127599997	-7.172552586	1.10919404	61.38374329	-0.012774084	-0.00292629	-10.42111015
0.127999997	-5.969441891	0.613207936	61.38917923	-0.010254491	-0.003015995	-8.423542976
0.128399997	-4.67764473	0.199421078	61.39274597	-0.007672636	-0.002885759	-6.335616589
0.128799997	-3.315825462	-0.113312446	61.39480591	-0.005613589	-0.003152192	-4.129275322
0.129199997	-1.851471663	-0.316591084	61.39577866	-0.003669226	-0.003373623	-1.751917362
0.129599997	-0.385697156	-0.422582269	61.39606476	-0.002391257	-0.00410527	0.563384831
0.129999997	0.937938809	-0.430230111	61.39614105	0.000605946	-0.003009737	2.727802515
0.130399997	2.606293678	-0.331782758	61.39642715	0.002850515	-0.002613962	5.401845455
0.130799997	4.304395676	-0.12273179	61.3973999	0.004791922	-0.002481341	8.099835396
0.131199997	5.994729042	0.196373492	61.39944077	0.007823409	-0.001170933	10.75135899
0.131599997	7.749244213	0.624017417	61.40300751	0.010399905	-0.000212789	13.54719639
0.131999997	9.437911987	1.154084206	61.40844345	0.01291301	0.000811517	16.15176582
0.132399997	11.0169611	1.790856123	61.41614914	0.015738268	0.002321303	18.51503944
0.132799997	12.5775013	2.535627365	61.42648697	0.017281543	0.002804399	20.98650551
0.133199997	13.83490658	3.370095253	61.43978119	0.018862647	0.003627837	22.65287018
0.133599997	14.91941929	4.282829285	61.45637512	0.020808773	0.005097091	24.29344559
0.133999997	15.96156216	5.275740623	61.47657394	0.022455307	0.006557405	25.90612984
0.134399997	16.90811348	6.340924263	61.50068283	0.02312297	0.007331967	27.31397057
0.134799997	17.67533302	7.470779419	61.52896881	0.024069783	0.008662343	28.3644619
0.135199997	18.42980003	8.654912949	61.56171799	0.024585696	0.00982374	29.54105377
0.135599997	19.06776047	9.884653091	61.59915924	0.024923577	0.010962784	30.67143631
0.135999997	19.56309319	11.15816784	61.6415596	0.025320982	0.012280643	31.87171173
0.136399997	20.08160782	12.46553612	61.6891098	0.025024712	0.012941062	33.14407349
0.136799997	20.64001083	13.80290031	61.74203873	0.026198335	0.015021861	34.53058243
0.137199997	21.22784233	15.17663574	61.80053711	0.027084325	0.016688704	35.94924545
0.137599997	21.79933548	16.59257889	61.86479568	0.026888554	0.017132461	37.2886734
0.137999997	22.29591179	18.06303406	61.93498611	0.027733445	0.018510818	38.35969543
0.138399997	22.63815117	19.58615875	62.01124191	0.028798799	0.020057261	38.98760986
0.138799996	22.95283699	21.1577301	62.09373474	0.030227252	0.02201438	39.75989532
0.139199996	23.40394592	22.76819611	62.18255997	0.031173378	0.023557544	41.02799225
0.139599996	23.95904541	24.39080811	62.27787018	0.033708308	0.026709437	42.43940353
0.139999996	24.46699905	26.02834129	62.37976074	0.035985056	0.029549897	43.51316452
0.140399996	24.66519356	27.69210434	62.48830795	0.03712066	0.031200349	43.51229095
0.140799996	24.59840202	29.39919281	62.60362625	0.039150589	0.033746362	43.32304382
0.141199996	24.86583519	31.11923599	62.72577286	0.040192539	0.035409629	44.40282059
0.141599996	25.53389549	32.8649826	62.85478592	0.042258753	0.038154423	46.31908417
0.141999996	25.88780022	34.62467957	62.99074173	0.043444191	0.040084124	46.66402435
0.142399996	25.45202827	36.43569946	63.13365936	0.044763074	0.04236877	44.7014122
0.142799996	25.40371323	38.23164368	63.28357697	0.047218623	0.046070814	45.41901398
0.143199996	25.87124443	40.03499603	63.44049454	0.048873145	0.049116611	46.88116074
0.143599996	25.72128868	41.85558701	63.60445023	0.049733166	0.051604509	45.50481415
0.143999996	25.27830696	43.67392731	63.77540588	0.049794521	0.053625703	44.57261276
0.144399996	25.62058449	45.46440125	63.95336151	0.049043326	0.054981112	46.26267242
0.144799996	25.39950943	47.24355316	64.13829803	0.04843235	0.056664348	44.70217514
0.145199996	24.75831413	49.00340271	64.33017731	0.050858278	0.061484575	43.16871262
0.145599996	25.0344944	50.72054672	64.52896118	0.050420538	0.06347239	44.81244659
0.145999996	24.76368904	52.47465515	64.73459244	0.049996488	0.065511465	42.97965622
0.146399996	24.4177742	54.20023346	64.94701385	0.048551336	0.066788197	42.77782059
0.146799996	24.5282402	55.92631531	65.16614914	0.047968896	0.068992972	43.05930328
0.147199996	23.85502625	57.61981201	65.39194107	0.049149618	0.073230565	40.75241089
0.147599996	23.78953934	59.27354431	65.62429428	0.048102504	0.075309575	41.28100204
0.147999996	23.30451965	60.91851807	65.8631134	0.046688942	0.077132583	39.27469635
0.148399996	23.13843918	62.48191833	66.10830307	0.044808388	0.078542829	39.961689
0.148799996	22.84169388	64.0688858	66.35976791	0.044306023	0.081197619	38.35488129
0.149199996	22.41120529	65.58295441	66.61735535	0.043115206	0.083374083	37.87938309
0.149599996	22.07237434	67.13438416	66.88098907	0.041114315	0.08464843	36.57845306
0.149999996	21.73469734	68.58525085	67.15049744	0.038173851	0.085241497	36.33652878
0.150399996	21.33118439	70.05110168	67.42578506	0.037089689	0.087559223	34.60991287
0.150799996	20.8617363	71.38606262	67.70669937	0.034790477	0.088747144	34.32578659
0.151199996	20.36198997	72.77268219	67.9930687	0.031128926	0.088335574	32.39912415
0.151599996	20.13558578	74.02581024	68.28475952	0.030835019	0.091354903	32.60192108
0.151999996	19.58506012	75.35296631	68.58161926	0.028866781	0.092558376	30.42980576
0.152399996	19.25100708	76.506073	68.88347626	0.026036566	0.092893466	30.24313736
0.152799996	18.47976494	77.7562561	69.19017792	0.023151515	0.093099847	28.2917881
0.153199996	18.07877541	78.81985474	69.50151443	0.022966713	0.095822811	27.97000694
0.153599996	17.26194763	79.92047882	69.81731415	0.021396652	0.097222924	26.6916008
0.153999996	16.62719345	80.95790863	70.13742447	0.01825735	0.096571743	25.43389511
0.154399996	16.13066483	81.9355011	70.46163559	0.017267	0.098431855	25.09506416
0.154799996	15.16812325	82.88248444	70.7897377	0.018233359	0.101753175	22.96543312
0.155199996	14.60831928	83.74679565	71.12157822	0.014123581	0.100140274	22.51747894
0.155599996	13.93840122	84.61856079	71.45690918	0.013527516	0.101739168	21.55900192
0.155999996	13.17278957	85.37547302	71.79555893	0.013311803	0.103765428	19.89837265
0.156399996	12.49091625	86.14544678	72.13731766	0.010339525	0.102866888	19.2202034
0.156799996	11.90112019	86.80448914	72.48195648	0.010261014	0.104781389	18.48127365
0.157199996	10.91355038	87.43487549	72.82930374	0.008956864	0.105330944	16.32012558
0.157599996	10.30783176	87.97535706	73.17909241	0.006212424	0.104211569	15.84529209
0.157999996	9.399596214	88.51124573	73.53113174	0.006692391	0.106219649	13.9398365
0.158399996	8.796041489	88.943573	73.88519287	0.004317835	0.105210543	13.30770493
0.158799996	8.150010109	89.35754395	74.24108505	0.004726164	0.106850863	12.10058022
0.159199996	7.20376873	89.72605133	74.59854126	0.004765	0.107933283	10.62155533
0.159599996	6.568375587	90.02340698	74.95735168	0.001278557	0.105605721	9.77562809
0.159999996	5.703701973	90.2722702	75.31730652	0.00283055	0.108064711	8.32489872
0.160399996	4.809056759	90.45407104	75.67815781	0.001381151	0.107464492	6.730493546
0.160799996	4.022543907	90.57502747	76.03969574	-0.000368766	0.106443465	5.77176857
0.161199996	3.271868467	90.61685944	76.40167236	-0.000694301	0.106696486	4.57473135
0.161599996	2.470019102	90.64228821	76.76387787	0.001151022	0.108872354	3.24314332
0.161999996	1.858169436	90.61370087	77.1260643	-0.001897085	0.106215775	2.134823799
0.162399996	0.878852367	90.51123047	77.48800278	-0.001280084	0.107118487	0.66101563
0.162799996	0.23294498	90.3430481	77.84948349	-0.002109967	0.106403828	0.064377546
0.163199996	-0.68919605	90.15827942	78.21025848	-0.002661459	0.105951373	-1.729026318
0.163599996	-1.394301891	89.88447571	78.57009888	-0.003163535	0.105491467	-2.804138899
0.163999996	-2.401844501	89.56349182	78.92879486	-0.004819799	0.103756562	-4.534834385
0.164399996	-2.97285533	89.20082092	79.28611755	-0.002973471	0.105509534	-4.910004139
0.164799996	-4.058394432	88.75964355	79.641819	-0.004685465	0.103688389	-7.158763409
0.165199996	-4.903326988	88.24884033	79.99570847	-0.005296189	0.102737546	-8.289896011
0.165599996	-5.615056992	87.71892548	80.34753799	-0.004050676	0.103616267	-9.421171188
0.165999996	-6.461235523	87.12939453	80.69709778	-0.005074684	0.102206171	-10.76539898
0.166399996	-7.415424824	86.46683502	81.04417801	-0.006632172	0.10022223	-12.57809162
0.166799996	-8.338683128	85.78044128	81.3885498	-0.006008949	0.100281239	-13.71613884
0.167199996	-9.052260399	85.01327515	81.73000336	-0.004393365	0.101365447	-14.65067005
0.167599996	-9.670915604	84.2088623	82.06834793	-0.006878097	0.098235905	-15.90594482
0.167999996	-10.73231316	83.3409729	82.40335464	-0.006833673	0.097588897	-17.52644539
0.168399996	-11.6945858	82.44863892	82.73481369	-0.006415937	0.097266734	-19.22471619
0.168799996	-12.2721405	81.47044373	83.06255341	-0.008754693	0.094112754	-19.70479202
0.169199996	-13.17609787	80.44239044	83.38636398	-0.007209443	0.094750524	-21.32876778
0.169599996	-13.70121002	79.4269104	83.70605469	-0.006855279	0.094094872	-22.10944366
0.169999996	-14.49506187	78.34442139	84.02143478	-0.007879455	0.092251897	-23.25066376
0.170399996	-15.42174625	77.21444702	84.33233261	-0.007536374	0.091769695	-25.29695892
0.170799996	-16.35263252	76.01974487	84.63855743	-0.008934475	0.089457333	-26.13262939
0.171199996	-17.11900139	74.83638	84.93991852	-0.01029456	0.087315142	-27.55159187
0.171599996	-16.93173027	73.61183167	85.23628235	-0.008856049	0.087995529	-26.39361763
0.171999996	-18.35443878	72.33443451	85.52747726	-0.009665508	0.08680433	-30.28132439
0.172399996	-19.02711105	71.02225494	85.81331253	-0.010927366	0.08502841	-30.35053635
0.172799996	-19.76110077	69.6413269	86.09367371	-0.012795469	0.082935691	-32.6998024
0.173199996	-19.84913254	68.26486206	86.36838913	-0.012485702	0.082816482	-32.05280685
0.173599996	-20.60118103	66.79023743	86.63734436	-0.015022671	0.080229938	-34.65779877
0.173999996	-20.47243309	65.37361908	86.90038681	-0.017609289	0.077349842	-33.18566132
0.174399996	-21.30007744	63.87088394	87.15738297	-0.019398089	0.075736344	-36.71599579
0.174799996	-21.73255539	62.39400482	87.40821838	-0.020509977	0.074754059	-36.52881622
0.175199996	-22.31880569	60.78910446	87.6527977	-0.023010923	0.072639585	-38.93859863
0.175599996	-22.82918358	59.19198608	87.8909874	-0.02603191	0.069745183	-39.23047638
0.175999996	-23.04070282	57.52547455	88.12269211	-0.028694943	0.06722128	-40.12605286
0.176399996	-23.52386856	55.91794586	88.34783554	-0.029139342	0.066855066	-40.96041489
0.176799996	-23.07197571	54.24264526	88.56632233	-0.032331357	0.063864216	-39.17713547
0.177199996	-23.91763687	52.61876678	88.77807617	-0.036393479	0.060166121	-43.14144135
0.177599996	-24.55234909	50.85999298	88.98303986	-0.040416606	0.056489334	-43.41909409
0.177999996	-24.40071487	49.13578033	89.18115616	-0.044459496	0.052600875	-42.83280563
0.178399995	-25.24193001	47.34004211	89.37234879	-0.048572421	0.04851222	-45.95614624
0.178799995	-25.26026726	45.53659439	89.55659866	-0.051819757	0.044994801	-44.47032166
0.179199995	-25.05176544	43.73516846	89.73386765	-0.055210227	0.040990561	-44.40332794
0.179599995	-25.57496452	41.9342804	89.90415573	-0.060719457	0.034837574	-46.32370758
0.179999995	-25.48276329	40.12231445	90.0674057	-0.065430747	0.029110312	-44.97019196
0.180399995	-25.10517502	38.33879852	90.2236557	-0.065441034	0.028021336	-44.23766327
0.180799995	-25.40051651	36.57781982	90.37286758	-0.068555954	0.023644865	-45.71352005
0.181199995	-25.79921341	34.76372528	90.51511765	-0.068898909	0.022112131	-46.54906082
0.181599995	-25.60355949	32.9367981	90.65038681	-0.070348433	0.018907785	-45.24992371
0.181999995	-25.10280418	31.08330536	90.77871323	-0.069936612	0.017188489	-43.91601181
0.182399995	-24.82309723	29.32386589	90.90019226	-0.068590492	0.016011298	-43.57643509
0.182799995	-24.67757988	27.54249191	91.01482391	-0.06722657	0.014725924	-43.30344009
0.183199995	-24.33381653	25.7838707	91.12272263	-0.066749407	0.012172461	-42.15441895
0.183599995	-23.790905	24.00992966	91.22396469	-0.063169464	0.012322664	-40.67486191
0.183999995	-23.08315277	22.33273888	91.3186264	-0.061274408	0.010454655	-38.82157516
0.184399995	-22.45697212	20.68946075	91.40684128	-0.058027222	0.009783208	-37.48304749
0.184799995	-21.94337654	19.14663696	91.48870468	-0.054285452	0.009744465	-36.37498856
0.185199995	-21.52753067	17.6391716	91.5643692	-0.052846819	0.007503629	-35.48954773
0.185599995	-21.15019035	16.15842819	91.63394928	-0.050636963	0.006240308	-34.63714218
0.185999995	-20.74729538	14.68786526	91.69763565	-0.047498802	0.005867779	-33.60000229
0.186399995	-20.21047783	13.25613213	91.75559998	-0.045214798	0.004650056	-32.14804459
0.186799995	-19.58870888	11.8752718	91.80799484	-0.043600844	0.002624393	-30.58752441
0.187199995	-18.93023491	10.5567131	91.85503006	-0.041483557	0.00123471	-29.00641251
0.187599995	-17.97747993	9.311359406	91.89691544	-0.038651547	0.000529587	-27.48990631
0.187999995	-17.01589775	8.115934372	91.93389893	-0.035856348	-3.18885E-05	-25.99068451
0.188399995	-16.05267143	6.993715286	91.96619034	-0.032858686	-0.0003317	-24.46231461
0.188799995	-15.03163052	5.919301033	91.9940567	-0.031358115	-0.001991093	-22.80711937
0.189199995	-13.96201897	4.924564362	92.01776505	-0.028156163	-0.001921952	-21.09572029
0.189599995	-12.85786724	3.971240997	92.03760147	-0.026876738	-0.003685057	-19.32609177
0.189999995	-11.68864155	3.116896152	92.05385208	-0.024291147	-0.004147291	-17.44841385
0.190399995	-10.43618011	2.324846983	92.0668602	-0.021062794	-0.003925562	-15.40807438
0.190799995	-9.120125771	1.628092766	92.07691193	-0.018815601	-0.004633069	-13.27339268
0.191199995	-7.706725121	1.009141922	92.08438873	-0.016228502	-0.004974008	-11.00991535
0.191599995	-6.274627686	0.496254742	92.08961487	-0.013917435	-0.005525649	-8.735739708
0.191999995	-4.820726395	0.07459183	92.09300995	-0.010528639	-0.004935563	-6.436722755
0.192399995	-3.300263643	-0.225805596	92.09493637	-0.008598764	-0.00567466	-3.984540462
0.192799995	-1.77636981	-0.421492577	92.09581375	-0.005764753	-0.005354583	-1.609126091
0.193199995	-0.405170739	-0.509269118	92.09608078	-0.003560401	-0.005468428	0.371111155
0.193599995	1.183027148	-0.500442386	92.096138	-0.000564381	-0.004685819	3.100267172
0.193999995	2.737627029	-0.380069464	92.09646225	0.001704326	-0.004507601	5.514122009
0.194399995	4.280481815	-0.153839707	92.09741592	0.004616938	-0.003529787	7.93320179
0.194799995	5.826115131	0.175632507	92.09939957	0.007582083	-0.002298653	10.36548519
0.195199995	7.306481838	0.60329771	92.10279465	0.009992254	-0.001423359	12.61940098
0.195599995	8.727395058	1.121486068	92.10792542	0.013178744	0.000480711	14.80396557
0.195999995	10.02675343	1.730329037	92.11515427	0.014550918	0.000813603	16.75401878
0.196399995	11.23431492	2.427549839	92.12480545	0.015410578	0.000941455	18.57543564
0.196799995	12.2916975	3.198348522	92.13718414	0.017044491	0.002141595	20.10807037
0.197199995	13.23846436	4.035151005	92.15259552	0.018772519	0.003689229	21.54542351
0.197599995	14.12942505	4.932561398	92.17128754	0.018923262	0.003891289	22.9120903
0.197999995	15.01825714	5.892100334	92.19356537	0.019718846	0.004944205	24.22707939
0.198399995	15.87602615	6.898388863	92.21967697	0.020436691	0.006079972	25.60836792
0.198799995	16.67636681	7.947545528	92.24985123	0.021318274	0.007473528	26.83584023
0.199199995	17.51417351	9.035918236	92.28433609	0.023568138	0.010248125	28.1815815
0.199599995	18.40665245	10.16620636	92.3233223	0.023494668	0.010667741	29.65184212
0.199999995	19.18966484	11.342103	92.36701965	0.023253104	0.010850728	31.10496521
0.200399995	19.73112488	12.56900215	92.41563797	0.024009123	0.011986196	32.32179642
0.200799995	20.20943069	13.83327484	92.46932983	0.024963568	0.013267994	33.39170837
0.201199995	20.62950706	15.14399529	92.52826691	0.027257395	0.015844107	34.29319
0.201599995	20.97675896	16.50712013	92.5925827	0.027136647	0.01598984	35.04321289
0.201999995	21.25123978	17.91180801	92.66246796	0.02767188	0.016846657	35.8832283
0.202399995	21.69641113	19.35169411	92.73799896	0.028992109	0.018553436	36.85643387
0.202799995	22.11566925	20.8070507	92.81932831	0.031215148	0.021212995	37.9005928
0.203199995	22.61123276	22.28948212	92.90653229	0.030540498	0.020950735	39.12857437
0.203599995	22.93871498	23.79872513	92.99974442	0.030969819	0.021829903	39.65571213
0.203999995	22.96940422	25.35378647	93.09902191	0.032587145	0.02396524	39.32106018
0.204399995	22.84824181	26.93624687	93.20444107	0.033513447	0.025621653	39.00759125
0.204799995	23.04621506	28.54016113	93.31605911	0.035765423	0.028791428	39.95903015
0.205199995	23.4490242	30.14574814	93.43395233	0.036465186	0.030580759	41.02527618
0.205599995	23.57467651	31.76732635	93.5581398	0.037608766	0.032947659	40.87743759
0.205999995	23.26102066	33.40277481	93.68865967	0.036300085	0.033067465	39.63219833
0.206399995	23.15497589	35.04355621	93.82555008	0.038421513	0.036864877	39.90737534
0.206799995	23.48508453	36.64863586	93.96881104	0.03617378	0.036383271	41.11210251
0.207199995	23.50189209	38.25283813	94.11846161	0.035421671	0.037409663	40.49597931
0.207599995	22.86360931	39.86021423	94.27446365	0.037136236	0.04093051	38.3627243
0.207999995	22.90256882	41.40974426	94.43683624	0.036421111	0.041990876	39.61748886
0.208399995	23.41990662	42.98329926	94.60554123	0.036184229	0.04338026	41.08010864
0.208799995	22.95125008	44.58599091	94.78055954	0.036394242	0.04527688	38.60517502
0.209199995	22.78916931	46.18449402	94.96183395	0.03505948	0.045840442	39.07127762
0.209599995	23.00448799	47.76093674	95.1493454	0.034086015	0.04680723	39.64191818
0.209999995	22.41780853	49.34278107	95.34301758	0.035371445	0.05024761	37.19865799
0.210399995	22.24741173	50.87319183	95.54279327	0.034947162	0.052094758	37.78232956
0.210799995	22.23745346	52.38459015	95.74859619	0.033719214	0.053095818	37.44127655
0.211199995	21.61743546	53.88327026	95.96035004	0.031610634	0.053296685	35.49686813
0.211599995	21.79838562	55.32910919	96.17797852	0.030488791	0.054439902	37.06626511
0.211999995	21.30874634	56.78546906	96.40138626	0.030263327	0.056478679	34.55952454
0.212399995	20.99503517	58.18515396	96.63047791	0.029858388	0.058436692	34.64815903
0.212799995	20.83813286	59.59074783	96.86513901	0.028192876	0.059037507	33.87084198
0.213199995	20.36245918	60.97040176	97.10525513	0.026132567	0.059380531	32.83060837
0.213599995	20.27936935	62.29458237	97.3507309	0.026489198	0.062179565	32.79824066
0.213999995	19.55527496	63.58295441	97.6014328	0.024257964	0.062387288	30.4382534
0.214399995	19.45305634	64.82817078	97.85722733	0.023214715	0.063619018	30.9657917
0.214799995	18.9476757	66.04766846	98.11798096	0.020297016	0.062975348	29.15573311
0.215199995	18.80893517	67.22824097	98.38356018	0.021223295	0.066073351	29.45990372
0.215599995	17.93950081	68.39395142	98.65381241	0.019013109	0.066114105	27.43115997
0.215999995	17.61420059	69.4998703	98.92858505	0.01644643	0.065672696	27.44013596
0.216399995	16.67374611	70.57777405	99.20772552	0.016298397	0.067704096	25.40470123
0.216799995	16.32317352	71.59629822	99.49110031	0.01548023	0.068888813	25.15651131
0.217199995	15.55293846	72.56715393	99.7784996	0.015781634	0.07121712	23.88238335
0.217599995	15.22288895	73.51942444	100.0697899	0.013129087	0.070349723	23.57543182
0.217999994	14.44695473	74.42196655	100.3647995	0.013210122	0.072375089	22.21827316
0.218399994	13.95747662	75.31297302	100.6633377	0.010967087	0.07185936	21.3711834
0.218799994	13.15260315	76.09861755	100.9652328	0.009150775	0.071983039	20.22633553
0.219199994	12.41804028	76.8951416	101.2702942	0.010509156	0.074978769	18.82510948
0.219599994	11.92045975	77.57896423	101.5783501	0.008996958	0.075202286	18.5033474
0.219999994	11.16790295	78.2727356	101.8892097	0.007356219	0.075104535	16.84273338
0.220399994	10.53591919	78.86373901	102.2026825	0.006372351	0.075608194	16.07947922
0.220799994	9.910833359	79.48155212	102.5185776	0.00682883	0.077507198	15.29135799
0.221199994	9.092360497	79.94523621	102.8366852	0.005599707	0.077589452	13.61391735
0.221599994	8.457460403	80.4264679	103.1568146	0.003464185	0.076631308	12.9268465
0.221999994	7.754612923	80.84263611	103.478756	0.004127696	0.078245401	11.53990078
0.222399994	7.084122181	81.21556854	103.8023376	0.004459918	0.079667568	10.68453979
0.222799994	6.304505825	81.54196167	104.1273308	0.001326837	0.077312589	9.300183296
0.223199994	5.601231575	81.79112244	104.4535255	0.001361202	0.078219175	8.205604553
0.223599994	4.865371227	82.02474976	104.7807503	0.002402719	0.079938173	7.135685921
0.223999994	4.238475323	82.17259216	105.108757	-0.000637453	0.077522397	6.143637657
0.224399994	3.513863564	82.29948425	105.4373741	-0.000153761	0.078486204	4.912362576
0.224799994	2.80237031	82.36592102	105.7663727	0.000715498	0.079816282	3.811771631
0.225199994	2.064376593	82.38309479	106.0955429	-0.002144426	0.077400804	2.646347523
0.225599994	1.469182968	82.33448792	106.424675	-0.001129843	0.078705251	1.988046169
0.225999994	0.551571786	82.24931335	106.7535782	-0.00035448	0.079747736	0.208806098
0.226399994	-0.032555789	82.09473419	107.0820236	-0.002957471	0.077278912	-0.763280869
0.226799994	-0.873491168	81.91098785	107.4098206	-0.002310015	0.078040361	-1.994518995
0.227199994	-1.409999371	81.66757965	107.7367592	-0.002525821	0.077820122	-2.405760288
0.227599994	-2.498039722	81.3608551	108.0626106	-0.004787706	0.075575113	-4.646361351
0.227999994	-3.036350489	81.02422333	108.3872032	-0.003442131	0.076780356	-5.347864151
0.228399994	-3.879790545	80.62666321	108.7103081	-0.003575925	0.076546445	-6.8048563
0.228799994	-4.75709486	80.17765045	109.0317345	-0.005391706	0.074496716	-8.001746178
0.229199994	-5.304152966	79.68362427	109.3512917	-0.004208032	0.075428039	-9.269062996
0.229599994	-6.278423309	79.14427185	109.6687508	-0.005106796	0.074227452	-10.47784615
0.229999994	-6.996833801	78.51783752	109.9839211	-0.006332528	0.072631389	-11.61249161
0.230399994	-7.565759182	77.89616394	110.2966309	-0.005150298	0.073308796	-12.30821991
0.230799994	-8.489159584	77.20970917	110.6066704	-0.00565934	0.072351992	-14.11655235
0.231199994	-9.068185806	76.48015594	110.9138489	-0.007073125	0.070465207	-14.70205498
0.231599994	-10.17499542	75.67698669	111.2179756	-0.006649233	0.070333183	-16.81947708
0.231999994	-10.81816196	74.84915161	111.518898	-0.005548242	0.07080853	-17.53383636
0.232399994	-11.23688698	73.96284485	111.8163872	-0.006881449	0.068778694	-17.78992462
0.232799994	-11.76455784	73.06554413	112.1102905	-0.008872962	0.066098869	-19.21732903
0.233199994	-12.83401203	72.10368347	112.4004364	-0.007790988	0.066472888	-21.01916313
0.233599994	-13.6911869	71.12464142	112.6866531	-0.007712012	0.065877736	-22.27394485
0.233999994	-14.28044605	70.04992676	112.9687691	-0.009778338	0.063023269	-22.64960861
0.234399994	-14.82769489	68.9875412	113.2466125	-0.008293511	0.063716769	-23.9653759
0.234799994	-15.23837185	67.87514496	113.52005	-0.008297507	0.062841177	-23.96672249
0.235199994	-15.80012989	66.76042175	113.7889099	-0.009943685	0.060603023	-25.60653687
0.235599994	-16.628479	65.59459686	114.0530586	-0.011427151	0.058498979	-26.57883072
0.235999994	-17.27976036	64.39428711	114.3123245	-0.010937983	0.058621764	-27.93375015
0.236399994	-18.31705284	63.11199951	114.5666122	-0.012520244	0.056480765	-29.25259972
0.236799994	-18.65736961	61.84117889	114.8157501	-0.013378318	0.055198073	-29.73897171
0.237199994	-19.13031006	60.52997589	115.0596237	-0.015591457	0.052494109	-30.4741497
0.237599994	-18.96796989	59.21269989	115.2981186	-0.015374534	0.052479804	-29.79129601
0.237999994	-19.83981323	57.88001251	115.5311203	-0.016750116	0.050928891	-33.1818924
0.238399994	-20.2784996	56.45141602	115.7585144	-0.017874176	0.049813986	-33.16036224
0.238799994	-20.60241508	55.04611969	115.9802055	-0.020802245	0.04674226	-34.38965607
0.239199994	-21.14301491	53.54774094	116.1960793	-0.021724738	0.045765042	-35.30178452
0.239599994	-21.0694828	52.08849335	116.4060593	-0.023660129	0.043595433	-34.88558197
0.239999994	-21.6427803	50.56317902	116.6100502	-0.024738964	0.042375326	-37.05661011
0.240399994	-21.61993408	49.06921387	116.8079948	-0.026989225	0.039925277	-35.83746338
0.240799994	-21.54844856	47.55794525	116.9998169	-0.028526336	0.038275421	-36.20279312
0.241199994	-22.4207077	46.02796936	117.1854591	-0.03038588	0.036529303	-39.28582001
0.241599994	-22.58625031	44.41628265	117.3648643	-0.031645391	0.035171807	-38.3524704
0.241999994	-22.46271896	42.83359528	117.5379944	-0.033325944	0.033305585	-38.18922424
0.242399994	-22.92169571	41.22393036	117.704792	-0.034487173	0.03182888	-39.96681213
0.242799994	-23.10575867	39.56400299	117.8652573	-0.038086884	0.027770102	-39.65279388
0.243199994	-22.78202629	37.92332458	118.019352	-0.039262124	0.025771321	-38.61747742
0.243599994	-22.87666893	36.29751968	118.1670761	-0.039977082	0.024173129	-39.43375397
0.243999994	-23.07185173	34.70407867	118.3084297	-0.040233545	0.022921134	-39.79904175
0.244399994	-22.84446144	33.07309723	118.4433937	-0.041000885	0.021151714	-38.69172668
0.244799994	-22.46634674	31.48867989	118.5720253	-0.043239119	0.017753877	-37.81987762
0.245199994	-22.47250938	29.91247559	118.6943054	-0.043015834	0.016896501	-38.37874603
0.245599994	-22.69647789	28.35807419	118.8103104	-0.044201515	0.014717057	-39.03695297
0.245999994	-22.80482674	26.73524666	118.9200783	-0.046750335	0.011041537	-39.06599426
0.246399994	-22.57401085	25.10246658	119.0236282	-0.046700151	0.00958778	-38.07625961
0.246799994	-22.14341354	23.48787308	119.1210747	-0.046914262	0.007442012	-36.84560394
0.247199994	-21.70784569	21.93109894	119.2124748	-0.044386205	0.007797033	-35.90841293
0.247599994	-21.33753967	20.41616058	119.297905	-0.042934753	0.006933361	-35.08863068
0.247999994	-21.00059319	18.93350983	119.3774796	-0.043437816	0.004054308	-34.32722855
0.248399994	-20.64501953	17.45319366	119.451313	-0.040903096	0.004032403	-33.42084503
0.248799994	-20.2181797	15.98620415	119.5195007	-0.039115679	0.00303492	-32.28808975
0.249199994	-19.64612961	14.56415653	119.5821953	-0.038919987	0.000141561	-30.72218513
0.249599994	-18.92311096	13.20654106	119.6395493	-0.036265154	-0.00045076	-28.87521744
0.249999994	-17.99603462	11.9231863	119.6916771	-0.033925048	-0.001371056	-27.57231522
0.250399994	-17.13494682	10.70444107	119.7388077	-0.031731236	-0.002327412	-26.24193764
0.250799994	-16.32215881	9.542304993	119.7810745	-0.029502972	-0.003114343	-25.02560425
0.251199994	-15.56438923	8.431089401	119.8186874	-0.028023894	-0.004471391	-23.86376381
0.251599994	-14.80385399	7.378685474	119.8518372	-0.027088164	-0.006194115	-22.66582108
0.251999994	-14.07995224	6.37294817	119.8807716	-0.02550038	-0.007114559	-21.56868744
0.252399994	-13.29193687	5.408865929	119.9057007	-0.024005142	-0.007999986	-20.26237679
0.252799994	-12.43986702	4.502023697	119.9268913	-0.02235739	-0.008684844	-18.86584091
