Zeit1	Lauf1Units	Lauf1mm	Zeit2	Lauf2Units	Lauf2mm	Zeit3	Lauf3Units	Lauf3mm
0.368399982	2599099	49.57387924	0.245599994	2941046	56.09600067	0.245599994	4276429	81.56641006
0.369599982	2609584	49.77386475	0.246399994	2955027	56.36266708	0.246399994	4297400	81.96640015
0.370799982	2620070	49.97386932	0.247199994	2969008	56.6293335	0.247199994	4318372	82.3664093
0.371999982	2630556	50.1738739	0.247999994	2982989	56.89599991	0.247999994	4339343	82.76639938
0.373199982	2641042	50.37387848	0.248799994	2996970	57.16266632	0.248799994	4360315	83.16640854
0.374399981	2651528	50.57388306	0.249599994	3010951	57.42933273	0.249599994	4381286	83.56639862
0.375599981	2662013	50.77386856	0.250399994	3024932	57.69599915	0.250399994	4402258	83.96640778
0.376799981	2672499	50.97387314	0.251199994	3038913	57.96266556	0.251199994	4423229	84.36639786
0.377999981	2682985	51.17387772	0.251999994	3052894	58.22933197	0.251999994	4444201	84.76640701
0.379199981	2693471	51.37388229	0.252799994	3066875	58.49599838	0.252799994	4465173	85.16641617
0.380399981	2703956	51.5738678	0.253599994	3080856	58.76266479	0.253599994	4486144	85.56640625
0.381599981	2714442	51.77387238	0.254399994	3094837	59.02933121	0.254399994	4507116	85.96641541
0.382799981	2724928	51.97387695	0.255199994	3108818	59.29599762	0.255199994	4528087	86.36640549
0.383999981	2735414	52.17388153	0.255999994	3122799	59.56266403	0.255999994	4549059	86.76641464
0.385199981	2745899	52.37386703	0.256799994	3136781	59.82934952	0.256799994	4570030	87.16640472
0.386399981	2756385	52.57387161	0.257599993	3150762	60.09601593	0.257599993	4591002	87.56641388
0.387599981	2766871	52.77387619	0.258399993	3164743	60.36268234	0.258399993	4611973	87.96640396
0.388799981	2777357	52.97388077	0.259199993	3178724	60.62934875	0.259199993	4632945	88.36641312
0.389999981	2787842	53.17386627	0.259999993	3192705	60.89601517	0.259999993	4653916	88.7664032
0.391199981	2798328	53.37387085	0.260799993	3206686	61.16268158	0.260799993	4674888	89.16641235
0.392399981	2808814	53.57387543	0.261599993	3220667	61.42934799	0.261599993	4695859	89.56640244
0.393599981	2819300	53.77388	0.262399993	3234648	61.6960144	0.262399993	4716831	89.96641159
0.39479998	2829785	53.97386551	0.263199993	3248629	61.96268082	0.263199993	4737802	90.36640167
0.39599998	2840271	54.17387009	0.263999993	3262610	62.22934723	0.263999993	4758774	90.76641083
0.39719998	2850757	54.37387466	0.264799993	3276591	62.49601364	0.264799993	4779745	91.16640091
0.39839998	2861243	54.57387924	0.265599993	3290572	62.76268005	0.265599993	4800717	91.56641006
0.39959998	2871728	54.77386475	0.266399993	3304553	63.02934647	0.266399993	4821688	91.96640015
0.40079998	2882214	54.97386932	0.267199993	3318534	63.29601288	0.267199993	4842660	92.3664093
0.40199998	2892700	55.1738739	0.267999993	3332515	63.56267929	0.267999993	4863631	92.76639938
0.40319998	2903186	55.37387848	0.268799993	3346496	63.8293457	0.268799993	4884603	93.16640854
0.40439998	2913672	55.57388306	0.269599993	3360477	64.09601212	0.269599993	4905574	93.56639862
0.40559998	2924157	55.77386856	0.270399993	3374458	64.36267853	0.270399993	4926546	93.96640778
0.40679998	2934643	55.97387314	0.271199993	3388439	64.62934494	0.271199993	4947517	94.36639786
0.40799998	2945129	56.17387772	0.271999993	3402420	64.89601135	0.271999993	4968489	94.76640701
0.40919998	2955615	56.37388229	0.272799993	3416401	65.16267776	0.272799993	4989461	95.16641617
0.41039998	2966100	56.5738678	0.273599993	3430382	65.42934418	0.273599993	5010432	95.56640625
0.41159998	2976586	56.77387238	0.274399993	3444363	65.69601059	0.274399993	5031404	95.96641541
0.41279998	2987072	56.97387695	0.275199993	3458344	65.962677	0.275199993	5052375	96.36640549
0.41399998	2997558	57.17388153	0.275999993	3472325	66.22934341	0.275999993	5073347	96.76641464
0.415199979	3008043	57.37386703	0.276799993	3486306	66.49600983	0.276799993	5094318	97.16640472
0.416399979	3018529	57.57387161	0.277599993	3500287	66.76267624	0.277599993	5115290	97.56641388
0.417599979	3029015	57.77387619	0.278399993	3514268	67.02934265	0.278399993	5136261	97.96640396
0.418799979	3039501	57.97388077	0.279199993	3528249	67.29600906	0.279199993	5157233	98.36641312
0.419999979	3049986	58.17386627	0.279999993	3542230	67.56267548	0.279999993	5178204	98.7664032
0.421199979	3060472	58.37387085	0.280799993	3556211	67.82934189	0.280799993	5199176	99.16641235
0.422399979	3070958	58.57387543	0.281599993	3570192	68.0960083	0.281599993	5220147	99.56640244
0.423599979	3081444	58.77388	0.282399993	3584173	68.36267471	0.282399993	5241119	99.96641159
0.424799979	3091929	58.97386551	0.283199993	3598154	68.62934113	0.283199993	5262090	100.3664017
0.425999979	3102415	59.17387009	0.283999993	3612135	68.89600754	0.283999993	5283062	100.7664108
0.427199979	3112901	59.37387466	0.284799993	3626116	69.16267395	0.284799993	5304033	101.1664009
0.428399979	3123387	59.57387924	0.285599993	3640097	69.42934036	0.285599993	5325005	101.5664101
0.429599979	3133872	59.77386475	0.286399993	3654078	69.69600677	0.286399993	5345976	101.9664001
0.430799979	3144358	59.97386932	0.287199993	3668059	69.96267319	0.287199993	5366948	102.3664093
0.431999979	3154844	60.1738739	0.287999993	3682040	70.2293396	0.287999993	5387919	102.7663994
0.433199979	3165330	60.37387848	0.288799993	3696021	70.49600601	0.288799993	5408891	103.1664085
0.434399978	3175815	60.57386398	0.289599993	3710002	70.76267242	0.289599993	5429862	103.5663986
0.435599978	3186301	60.77386856	0.290399993	3723983	71.02933884	0.290399993	5450834	103.9664078
0.436799978	3196787	60.97387314	0.291199993	3737964	71.29600525	0.291199993	5471805	104.3663979
0.437999978	3207273	61.17387772	0.291999993	3751945	71.56267166	0.291999993	5492777	104.766407
0.439199978	3217759	61.37388229	0.292799993	3765926	71.82933807	0.292799993	5513749	105.1664162
0.440399978	3228244	61.5738678	0.293599993	3779907	72.09600449	0.293599993	5534720	105.5664063
0.441599978	3238730	61.77387238	0.294399993	3793888	72.3626709	0.294399993	5555692	105.9664154
0.442799978	3249216	61.97387695	0.295199993	3807869	72.62933731	0.295199993	5576663	106.3664055
0.443999978	3259702	62.17388153	0.295999993	3821850	72.89600372	0.295999993	5597635	106.7664146
0.445199978	3270187	62.37386703	0.296799993	3835831	73.16267014	0.296799993	5618606	107.1664047
0.446399978	3280673	62.57387161	0.297599992	3849812	73.42933655	0.297599992	5639578	107.5664139
0.447599978	3291159	62.77387619	0.298399992	3863793	73.69600296	0.298399992	5660549	107.966404
0.448799978	3301645	62.97388077	0.299199992	3877774	73.96266937	0.299199992	5681521	108.3664131
0.449999978	3312130	63.17386627	0.299999992	3891755	74.22933578	0.299999992	5702492	108.7664032
0.451199978	3322616	63.37387085	0.300799992	3905736	74.4960022	0.300799992	5723464	109.1664124
0.452399978	3333102	63.57387543	0.301599992	3919717	74.76266861	0.301599992	5744423	109.5661736
0.453599978	3343588	63.77388	0.302399992	3933698	75.02933502	0.302399992	5765334	109.9650192
0.454799977	3354073	63.97386551	0.303199992	3947679	75.29600143	0.303199992	5786158	110.3622055
0.455999977	3364559	64.17387009	0.303999992	3961660	75.56266785	0.303999992	5806856	110.7569885
0.457199977	3375045	64.37387466	0.304799992	3975641	75.82933426	0.304799992	5827390	111.1486435
0.458399977	3385531	64.57387924	0.305599992	3989622	76.09600067	0.305599992	5847720	111.5364075
0.459599977	3396016	64.77386475	0.306399992	4003603	76.36266708	0.306399992	5867808	111.9195557
0.460799977	3406502	64.97386932	0.307199992	4017584	76.6293335	0.307199992	5887616	112.2973633
0.461999977	3416988	65.1738739	0.307999992	4031565	76.89599991	0.307999992	5907104	112.6690674
0.463199977	3427474	65.37387848	0.308799992	4045546	77.16266632	0.308799992	5926234	113.0339432
0.464399977	3437959	65.57386398	0.309599992	4059527	77.42933273	0.309599992	5944967	113.3912468
0.465599977	3448445	65.77386856	0.310399992	4073508	77.69599915	0.310399992	5963265	113.7402534
0.466799977	3458931	65.97387314	0.311199992	4087489	77.96266556	0.311199992	5981088	114.0802002
0.467999977	3469417	66.17387772	0.311999992	4101470	78.22933197	0.311999992	5998411	114.4106102
0.469199977	3479903	66.37388229	0.312799992	4115451	78.49599838	0.312799992	6015230	114.7314072
0.470399977	3490388	66.5738678	0.313599992	4129432	78.76266479	0.313599992	6031546	115.0426102
0.471599977	3500874	66.77387238	0.314399992	4143413	79.02933121	0.314399992	6047358	115.3442001
0.472799977	3511360	66.97387695	0.315199992	4157394	79.29599762	0.315199992	6062668	115.6362152
0.473999977	3521846	67.17388153	0.315999992	4171375	79.56266403	0.315999992	6077473	115.9185982
0.475199976	3532331	67.37386703	0.316799992	4185356	79.82933044	0.316799992	6091776	116.1914063
0.476399976	3542817	67.57387161	0.317599992	4199337	80.09599686	0.317599992	6105575	116.4546013
0.477599976	3553303	67.77387619	0.318399992	4213318	80.36266327	0.318399992	6118871	116.7082024
0.478799976	3563789	67.97388077	0.319199992	4227299	80.62932968	0.319199992	6131664	116.9522095
0.479999976	3574274	68.17386627	0.319999992	4241281	80.89601517	0.319999992	6143953	117.1866035
0.481199976	3584760	68.37387085	0.320799992	4255262	81.16268158	0.320799992	6155739	117.4114037
0.482399976	3595246	68.57387543	0.321599992	4269243	81.42934799	0.321599992	6167022	117.6266098
0.483599976	3605732	68.77388	0.322399992	4283224	81.6960144	0.322399992	6177801	117.8322029
0.484799976	3616217	68.97386551	0.323199992	4297205	81.96268082	0.323199992	6188077	118.0282021
0.485999976	3626703	69.17387009	0.323999992	4311186	82.22934723	0.323999992	6197850	118.2146072
0.487199976	3637189	69.37387466	0.324799992	4325167	82.49601364	0.324799992	6207119	118.3913994
0.488399976	3647675	69.57387924	0.325599992	4339148	82.76268005	0.325599992	6215886	118.5586166
0.489599976	3658160	69.77386475	0.326399992	4353129	83.02934647	0.326399992	6224148	118.7162018
0.490799976	3668646	69.97386932	0.327199992	4367110	83.29601288	0.327199992	6231908	118.864212
0.491999976	3679132	70.1738739	0.327999992	4381091	83.56267929	0.327999992	6239164	119.0026093
0.493199976	3689618	70.37387848	0.328799992	4395072	83.8293457	0.328799992	6245917	119.1314125
0.494399976	3700103	70.57386398	0.329599992	4409053	84.09601212	0.329599992	6252166	119.2506027
0.495599975	3710589	70.77386856	0.330399992	4423034	84.36267853	0.330399992	6257913	119.360218
0.496799975	3721075	70.97387314	0.331199992	4437015	84.62934494	0.331199992	6263155	119.4602013
0.497999975	3731561	71.17387772	0.331999992	4450996	84.89601135	0.331999992	6267895	119.5506096
0.499199975	3742047	71.37388229	0.332799992	4464977	85.16267776	0.332799992	6272131	119.6314049
0.500399975	3752532	71.5738678	0.333599992	4478958	85.42934418	0.333599992	6275864	119.7026062
0.501599975	3763018	71.77387238	0.334399992	4492939	85.69601059	0.334399992	6279095	119.7642326
0.502799975	3773504	71.97387695	0.335199992	4506920	85.962677	0.335199992	6281847	119.8167229
0.503999975	3783990	72.17388153	0.335999992	4520901	86.22934341	0.335999992	6284156	119.8607635
0.505199975	3794475	72.37386703	0.336799991	4534882	86.49600983	0.336799991	6286062	119.8971176
0.506399975	3804961	72.57387161	0.337599991	4548863	86.76267624	0.337599991	6287603	119.9265099
0.507599975	3815447	72.77387619	0.338399991	4562844	87.02934265	0.338399991	6288819	119.9497032
0.508799975	3825933	72.97388077	0.339199991	4576825	87.29600906	0.339199991	6289747	119.9674034
0.509999975	3836418	73.17386627	0.339999991	4590806	87.56267548	0.339999991	6290427	119.9803734
0.511199975	3846904	73.37387085	0.340799991	4604787	87.82934189	0.340799991	6290898	119.989357
0.512399975	3857390	73.57387543	0.341599991	4618768	88.0960083	0.341599991	6291197	119.99506
0.513599975	3867876	73.77388	0.342399991	4632749	88.36267471	0.342399991	6291364	119.9982452
0.514799975	3878361	73.97386551	0.343199991	4646730	88.62934113	0.343199991	6291437	119.9996376
0.515999974	3888847	74.17387009	0.343999991	4660711	88.89600754	0.343999991	6291456	120
0.517199974	3899333	74.37387466	0.344799991	4674692	89.16267395	0.344799991	6291456	120
0.518399974	3909819	74.57387924	0.345599991	4688673	89.42934036	0.345599991	6291456	120
0.519599974	3920304	74.77386475	0.346399991	4702654	89.69600677	0.346399991	6291456	120
0.520799974	3930790	74.97386932	0.347199991	4716635	89.96267319	0.347199991	6291456	120
0.521999974	3941276	75.1738739	0.347999991	4730616	90.2293396	0.347999991	6291456	120
0.523199974	3951762	75.37387848	0.348799991	4744597	90.49600601	0.348799991	6291456	120
0.524399974	3962247	75.57386398	0.349599991	4758578	90.76267242	0.349599991	6291456	120
0.525599974	3972733	75.77386856	0.350399991	4772559	91.02933884	0.350399991	6291456	120
0.526799974	3983219	75.97387314	0.351199991	4786540	91.29600525	0.351199991	6291456	120
0.527999974	3993705	76.17387772	0.351999991	4800521	91.56267166	0.351999991	6291456	120
0.529199974	4004190	76.37386322	0.352799991	4814502	91.82933807	0.352799991	6291456	120
0.530399974	4014676	76.5738678	0.353599991	4828483	92.09600449	0.353599991	6291456	120
0.531599974	4025162	76.77387238	0.354399991	4842464	92.3626709	0.354399991	6291456	120
0.532799974	4035648	76.97387695	0.355199991	4856445	92.62933731	0.355199991	6291456	120
0.533999974	4046134	77.17388153	0.355999991	4870426	92.89600372	0.355999991	6291456	120
0.535199973	4056619	77.37386703	0.356799991	4884407	93.16267014	0.356799991	6291456	120
0.536399973	4067105	77.57387161	0.357599991	4898388	93.42933655	0.357599991	6291456	120
0.537599973	4077591	77.77387619	0.358399991	4912369	93.69600296	0.358399991	6291456	120
0.538799973	4088077	77.97388077	0.359199991	4926350	93.96266937	0.359199991	6291456	120
0.539999973	4098562	78.17386627	0.359999991	4940331	94.22933578	0.359999991	6291456	120
0.541199973	4109048	78.37387085	0.360799991	4954312	94.4960022	0.360799991	6291456	120
0.542399973	4119534	78.57387543	0.361599991	4968293	94.76266861	0.361599991	6291456	120
0.543599973	4130020	78.77388	0.362399991	4982274	95.02933502	0.362399991	6291456	120
0.544799973	4140505	78.97386551	0.363199991	4996255	95.29600143	0.363199991	6291456	120
0.545999973	4150991	79.17387009	0.363999991	5010236	95.56266785	0.363999991	6291456	120
0.547199973	4161477	79.37387466	0.364799991	5024217	95.82933426	0.364799991	6291456	120
0.548399973	4171963	79.57387924	0.365599991	5038198	96.09600067	0.365599991	6291456	120
0.549599973	4182448	79.77386475	0.366399991	5052179	96.36266708	0.366399991	6291456	120
0.550799973	4192934	79.97386932	0.367199991	5066160	96.6293335	0.367199991	6291456	120
0.551999973	4203420	80.1738739	0.367999991	5080141	96.89599991	0.367999991	6291456	120
0.553199973	4213906	80.37387848	0.368799991	5094122	97.16266632	0.368799991	6291456	120
0.554399973	4224391	80.57386398	0.369599991	5108103	97.42933273	0.369599991	6291456	120
0.555599972	4234877	80.77386856	0.370399991	5122084	97.69599915	0.370399991	6291456	120
0.556799972	4245363	80.97387314	0.371199991	5136065	97.96266556	0.371199991	6291456	120
0.557999972	4255849	81.17387772	0.371999991	5150046	98.22933197	0.371999991	6291456	120
0.559199972	4266334	81.37386322	0.372799991	5164027	98.49599838	0.372799991	6291456	120
0.560399972	4276820	81.5738678	0.373599991	5178008	98.76266479	0.373599991	6291456	120
0.561599972	4287306	81.77387238	0.374399991	5191989	99.02933121	0.374399991	6291456	120
0.562799972	4297792	81.97387695	0.375199991	5205970	99.29599762	0.375199991	6291456	120
0.563999972	4308278	82.17388153	0.375999991	5219951	99.56266403	0.375999991	6291456	120
0.565199972	4318763	82.37386703	0.37679999	5233932	99.82933044	0.37679999	6291456	120
0.566399972	4329249	82.57387161	0.37759999	5247913	100.0959969	0.37759999	6291456	120
0.567599972	4339735	82.77387619	0.37839999	5261894	100.3626633	0.37839999	6291456	120
0.568799972	4350221	82.97388077	0.37919999	5275875	100.6293297	0.37919999	6291456	120
0.569999972	4360706	83.17386627	0.37999999	5289856	100.8959961	0.37999999	6291456	120
0.571199972	4371192	83.37387085	0.38079999	5303837	101.1626625	0.38079999	6291456	120
0.572399972	4381678	83.57387543	0.38159999	5317818	101.4293289	0.38159999	6291456	120
0.573599972	4392164	83.77388	0.38239999	5331799	101.6959953	0.38239999	6291456	120
0.574799972	4402649	83.97386551	0.38319999	5345781	101.9626808	0.38319999	6291456	120
0.575999971	4413135	84.17387009	0.38399999	5359762	102.2293472	0.38399999	6291456	120
0.577199971	4423621	84.37387466	0.38479999	5373743	102.4960136	0.38479999	6291456	120
0.578399971	4434107	84.57387924	0.38559999	5387724	102.7626801	0.38559999	6291456	120
0.579599971	4444592	84.77386475	0.38639999	5401705	103.0293465	0.38639999	6291456	120
0.580799971	4455078	84.97386932	0.38719999	5415686	103.2960129	0.38719999	6291456	120
0.581999971	4465564	85.1738739	0.38799999	5429667	103.5626793	0.38799999	6291456	120
0.583199971	4476050	85.37387848	0.38879999	5443648	103.8293457	0.38879999	6291456	120
0.584399971	4486535	85.57386398	0.38959999	5457629	104.0960121	0.38959999	6291456	120
0.585599971	4497021	85.77386856	0.39039999	5471610	104.3626785	0.39039999	6291456	120
0.586799971	4507507	85.97387314	0.39119999	5485591	104.6293449	0.39119999	6291456	120
0.587999971	4517993	86.17387772	0.39199999	5499572	104.8960114	0.39199999	6291456	120
0.589199971	4528478	86.37386322	0.39279999	5513553	105.1626778	0.39279999	6291456	120
0.590399971	4538964	86.5738678	0.39359999	5527534	105.4293442	0.39359999	6291456	120
0.591599971	4549450	86.77387238	0.39439999	5541515	105.6960106	0.39439999	6291456	120
0.592799971	4559936	86.97387695	0.39519999	5555496	105.962677	0.39519999	6291456	120
0.593999971	4570422	87.17388153	0.39599999	5569477	106.2293434	0.39599999	6291456	120
0.595199971	4580907	87.37386703	0.39679999	5583458	106.4960098	0.39679999	6291456	120
0.59639997	4591393	87.57387161	0.39759999	5597439	106.7626762	0.39759999	6291456	120
0.59759997	4601879	87.77387619	0.39839999	5611420	107.0293427	0.39839999	6291456	120
0.59879997	4612365	87.97388077	0.39919999	5625401	107.2960091	0.39919999	6291456	120
0.59999997	4622850	88.17386627	0.39999999	5639382	107.5626755	0.39999999	6291453	119.9999428
0.60119997	4633336	88.37387085	0.40079999	5653363	107.8293419	0.40079999	6291421	119.9993324
0.60239997	4643822	88.57387543	0.40159999	5667344	108.0960083	0.40159999	6291322	119.9974442
0.60359997	4654308	88.77388	0.40239999	5681325	108.3626747	0.40239999	6291116	119.993515
0.60479997	4664793	88.97386551	0.40319999	5695306	108.6293411	0.40319999	6290764	119.9868011
0.60599997	4675279	89.17387009	0.40399999	5709287	108.8960075	0.40399999	6290228	119.9765778
0.60719997	4685765	89.37387466	0.40479999	5723268	109.162674	0.40479999	6289470	119.9621201
0.60839997	4696251	89.57387924	0.40559999	5737249	109.4293404	0.40559999	6288450	119.9426651
0.60959997	4706736	89.77386475	0.40639999	5751230	109.6960068	0.40639999	6287129	119.917469
0.61079997	4717222	89.97386932	0.40719999	5765211	109.9626732	0.40719999	6285470	119.8858261
0.61199997	4727708	90.1738739	0.40799999	5779192	110.2293396	0.40799999	6283433	119.8469734
0.61319997	4738194	90.37387848	0.40879999	5793173	110.496006	0.40879999	6280980	119.8001862
0.61439997	4748679	90.57386398	0.40959999	5807154	110.7626724	0.40959999	6278071	119.7447014
0.61559997	4759165	90.77386856	0.41039999	5821135	111.0293388	0.41039999	6274671	119.6798515
0.616799969	4769651	90.97387314	0.41119999	5835116	111.2960052	0.41119999	6270768	119.6054077
0.617999969	4780137	91.17387772	0.41199999	5849097	111.5626717	0.41199999	6266361	119.5213509
0.619199969	4790622	91.37386322	0.41279999	5863078	111.8293381	0.41279999	6261452	119.4277191
0.620399969	4801108	91.5738678	0.41359999	5877059	112.0960045	0.41359999	6256038	119.3244553
0.621599969	4811594	91.77387238	0.41439999	5891040	112.3626709	0.41439999	6250122	119.2116165
0.622799969	4822080	91.97387695	0.41519999	5905021	112.6293373	0.41519999	6243702	119.0891647
0.623999969	4832565	92.17386246	0.415999989	5919002	112.8960037	0.415999989	6236779	118.957119
0.625199969	4843051	92.37386703	0.416799989	5932983	113.1626701	0.416799989	6229353	118.8154793
0.626399969	4853537	92.57387161	0.417599989	5946964	113.4293365	0.417599989	6221423	118.6642265
0.627599969	4864023	92.77387619	0.418399989	5960945	113.696003	0.418399989	6212990	118.5033798
0.628799969	4874509	92.97388077	0.419199989	5974926	113.9626694	0.419199989	6204053	118.3329201
0.629999969	4884994	93.17386627	0.419999989	5988907	114.2293358	0.419999989	6194614	118.1528854
0.631199969	4895480	93.37387085	0.420799989	6002888	114.4960022	0.420799989	6184671	117.9632378
0.632399969	4905966	93.57387543	0.421599989	6016867	114.7626305	0.421599989	6174224	117.7639771
0.633599969	4916452	93.77388	0.422399989	6030816	115.0286865	0.422399989	6163275	117.5551414
0.634799969	4926937	93.97386551	0.423199989	6044698	115.2934647	0.423199989	6151822	117.3366928
0.635999969	4937423	94.17387009	0.423999989	6058473	115.5562019	0.423999989	6139865	117.1086311
0.637199968	4947909	94.37387466	0.424799989	6072104	115.8161926	0.424799989	6127406	116.8709946
0.638399968	4958395	94.57387924	0.425599989	6085550	116.0726547	0.425599989	6114443	116.623745
0.639599968	4968880	94.77386475	0.426399989	6098773	116.3248634	0.426399989	6100977	116.3669014
0.640799968	4979366	94.97386932	0.427199989	6111736	116.572113	0.427199989	6087007	116.1004448
0.641999968	4989852	95.1738739	0.427999989	6124398	116.8136215	0.427999989	6072534	115.8243942
0.643199968	5000338	95.37387848	0.428799989	6136721	117.0486641	0.428799989	6057558	115.5387497
0.644399968	5010823	95.57386398	0.429599989	6148667	117.276516	0.429599989	6042079	115.2435112
0.645599968	5021309	95.77386856	0.430399989	6160197	117.4964333	0.430399989	6026096	114.9386597
0.646799968	5031795	95.97387314	0.431199989	6171272	117.7076721	0.431199989	6009610	114.6242142
0.647999968	5042281	96.17387772	0.431999989	6181856	117.9095459	0.431999989	5992620	114.3001556
0.649199968	5052766	96.37386322	0.432799989	6191936	118.1018066	0.432799989	5975127	113.9665031
0.650399968	5063252	96.5738678	0.433599989	6201513	118.2844734	0.433599989	5957140	113.6234283
0.651599968	5073738	96.77387238	0.434399989	6210587	118.4575462	0.434399989	5938692	113.2715607
0.652799968	5084224	96.97387695	0.435199989	6219157	118.621006	0.435199989	5919821	112.9116249
0.653999968	5094709	97.17386246	0.435999989	6227224	118.7748718	0.435999989	5900567	112.544384
0.655199968	5105195	97.37386703	0.436799989	6234788	118.9191437	0.436799989	5880967	112.1705437
0.656399967	5115681	97.57387161	0.437599989	6241848	119.0538025	0.437599989	5861061	111.7908669
0.657599967	5126167	97.77387619	0.438399989	6248405	119.1788673	0.438399989	5840888	111.4060974
0.658799967	5136653	97.97388077	0.439199989	6254459	119.2943382	0.439199989	5820486	111.0169601
0.659999967	5147138	98.17386627	0.439999989	6260010	119.4002151	0.439999989	5799893	110.6241798
0.661199967	5157624	98.37387085	0.440799989	6265057	119.496479	0.440799989	5779149	110.2285194
0.662399967	5168110	98.57387543	0.441599989	6269601	119.583149	0.441599989	5758293	109.8307228
0.663599967	5178596	98.77388	0.442399989	6273641	119.6602058	0.442399989	5737362	109.4314957
0.664799967	5189081	98.97386551	0.443199989	6277178	119.7276688	0.443199989	5716396	109.031601
0.665999967	5199567	99.17387009	0.443999989	6280219	119.7856712	0.443999989	5695424	108.6315918
0.667199967	5210053	99.37387466	0.444799989	6282794	119.8347855	0.444799989	5674453	108.2316017
0.668399967	5220539	99.57387924	0.445599989	6284942	119.8757553	0.445599989	5653481	107.8315926
0.669599967	5231024	99.77386475	0.446399989	6286702	119.9093246	0.446399989	5632510	107.4316025
0.670799967	5241510	99.97386932	0.447199989	6288112	119.9362183	0.447199989	5611538	107.0315933
0.671999967	5251996	100.1738739	0.447999989	6289211	119.95718	0.447999989	5590567	106.6316032
0.673199967	5262482	100.3738785	0.448799989	6290038	119.9729538	0.448799989	5569595	106.2315941
0.674399967	5272967	100.573864	0.449599989	6290632	119.9842834	0.449599989	5548624	105.831604
0.675599967	5283453	100.7738686	0.450399989	6291032	119.9919128	0.450399989	5527652	105.4315948
0.676799966	5293939	100.9738731	0.451199989	6291275	119.9965477	0.451199989	5506681	105.0316048
0.677999966	5304425	101.1738777	0.451999989	6291401	119.998951	0.451999989	5485709	104.6315956
0.679199966	5314910	101.3738632	0.452799989	6291449	119.9998665	0.452799989	5464738	104.2316055
0.680399966	5325396	101.5738678	0.453599989	6291456	120	0.453599989	5443766	103.8315964
0.681599966	5335882	101.7738724	0.454399989	6291456	120	0.454399989	5422795	103.4316063
0.682799966	5346368	101.973877	0.455199989	6291456	120	0.455199989	5401823	103.0315971
0.683999966	5356853	102.1738625	0.455999988	6291456	120	0.455999988	5380852	102.6316071
0.685199966	5367339	102.373867	0.456799988	6291456	120	0.456799988	5359880	102.2315979
0.686399966	5377825	102.5738716	0.457599988	6291456	120	0.457599988	5338909	101.8316078
0.687599966	5388311	102.7738762	0.458399988	6291456	120	0.458399988	5317937	101.4315987
0.688799966	5398797	102.9738808	0.459199988	6291456	120	0.459199988	5296966	101.0316086
0.689999966	5409282	103.1738663	0.459999988	6291456	120	0.459999988	5275994	100.6315994
0.691199966	5419768	103.3738708	0.460799988	6291456	120	0.460799988	5255022	100.2315903
0.692399966	5430254	103.5738754	0.461599988	6291456	120	0.461599988	5234051	99.83160019
0.693599966	5440740	103.77388	0.462399988	6291456	120	0.462399988	5213079	99.43159103
0.694799966	5451225	103.9738655	0.463199988	6291456	120	0.463199988	5192108	99.03160095
0.695999966	5461711	104.1738701	0.463999988	6291456	120	0.463999988	5171136	98.6315918
0.697199965	5472197	104.3738747	0.464799988	6291456	120	0.464799988	5150165	98.23160172
0.698399965	5482683	104.5738792	0.465599988	6291456	120	0.465599988	5129193	97.83159256
0.699599965	5493168	104.7738647	0.466399988	6291456	120	0.466399988	5108222	97.43160248
0.700799965	5503654	104.9738693	0.467199988	6291456	120	0.467199988	5087250	97.03159332
0.701999965	5514140	105.1738739	0.467999988	6291456	120	0.467999988	5066279	96.63160324
0.703199965	5524626	105.3738785	0.468799988	6291456	120	0.468799988	5045307	96.23159409
0.704399965	5535111	105.573864	0.469599988	6291456	120	0.469599988	5024336	95.831604
0.705599965	5545597	105.7738686	0.470399988	6291456	120	0.470399988	5003364	95.43159485
0.706799965	5556083	105.9738731	0.471199988	6291456	120	0.471199988	4982393	95.03160477
0.707999965	5566569	106.1738777	0.471999988	6291456	120	0.471999988	4961421	94.63159561
0.709199965	5577054	106.3738632	0.472799988	6291456	120	0.472799988	4940450	94.23160553
0.710399965	5587540	106.5738678	0.473599988	6291456	120	0.473599988	4919478	93.83159637
0.711599965	5598026	106.7738724	0.474399988	6291456	120	0.474399988	4898507	93.43160629
0.712799965	5608512	106.973877	0.475199988	6291456	120	0.475199988	4877535	93.03159714
0.713999965	5618997	107.1738625	0.475999988	6291456	120	0.475999988	4856564	92.63160706
0.715199965	5629483	107.373867	0.476799988	6291456	120	0.476799988	4835592	92.2315979
0.716399965	5639969	107.5738716	0.477599988	6291456	120	0.477599988	4814621	91.83160782
0.717599964	5650455	107.7738762	0.478399988	6291456	120	0.478399988	4793649	91.43159866
0.718799964	5660941	107.9738808	0.479199988	6291456	120	0.479199988	4772678	91.03160858
0.719999964	5671426	108.1738663	0.479999988	6291456	120	0.479999988	4751706	90.63159943
0.721199964	5681912	108.3738708	0.480799988	6291456	120	0.480799988	4730734	90.23159027
0.722399964	5692398	108.5738754	0.481599988	6291456	120	0.481599988	4709763	89.83160019
0.723599964	5702884	108.77388	0.482399988	6291456	120	0.482399988	4688791	89.43159103
0.724799964	5713369	108.9738655	0.483199988	6291456	120	0.483199988	4667820	89.03160095
0.725999964	5723855	109.1738701	0.483999988	6291456	120	0.483999988	4646848	88.6315918
0.727199964	5734341	109.3738747	0.484799988	6291456	120	0.484799988	4625877	88.23160172
