%	1-10788-38147-A-29.05.2015-p10				
Zeit	Drehmoment	Geschwindigkeit	Position	Lag_error	Position_difference
0.069599998	0.079972543	0.003085128	0	0	0.000353605
0.070399998	0.058828961	0.001198649	0	0	0.000375062
0.071199998	0.057645749	-0.000902973	0	0	0.00037387
0.071999998	0.099371091	-0.000363772	0	0	0.000359863
0.072799998	0.093479179	0.003479037	0	0	0.000376254
0.073599998	0.091688991	0.00567499	0	0	0.000415891
0.074399998	0.043224331	0.002841318	0	0	0.000453442
0.075199998	0.073068984	-0.001591931	0	0	0.000448078
0.075999998	0.060945053	-0.000993565	0	0	0.000436157
0.076799998	0.094421707	0.000589828	0	0	0.000433773
0.077599998	0.081513144	0.003911166	0	0	0.000459999
0.078399998	0.053813942	0.001473794	0	0	0.000487715
0.079199998	0.082337528	0.000166618	0	0	0.000490993
0.079999998	0.055250846	-0.001582148	0	0	0.000486523
0.080799998	0.082615726	0.00011532	0	0	0.000475794
0.081599998	0.058837108	0.000323857	0	0	0.000482649
0.082399998	0.089896508	0.00128684	0	0	0.000486523
0.083199998	0.060351878	-0.000189656	0	0	0.00049606
0.083999998	0.327283382	0.001170926	9.53674E-05	0.001065405	0.001460314
0.084799998	1.617798567	0.084460318	0.00125885	0.001245045	0.000752956
0.085599998	3.45339179	0.366454959	0.004901886	0.003914625	0.001594573
0.086399998	5.368790627	0.903981149	0.012454987	0.007567634	0.003014356
0.087199998	7.139742374	1.696678877	0.025348663	0.010697115	0.004160851
0.087999998	8.531967163	2.706173897	0.045013428	0.012772881	0.004979074
0.088799998	9.572658539	3.900423765	0.072841644	0.014241368	0.006062835
0.089599998	10.57777309	5.249141693	0.110282898	0.014572239	0.006730855
0.090399998	11.58343697	6.735151291	0.158748627	0.014211935	0.007171631
0.091199998	12.77216721	8.36752224	0.219669342	0.014583358	0.008500963
0.091999998	14.15808868	10.14822578	0.294456482	0.015156176	0.009947568
0.092799998	15.72795582	12.08941078	0.384559631	0.016376975	0.01178354
0.093599998	17.31361961	14.23572826	0.491352081	0.01869174	0.014510453
0.094399998	18.571064	16.60037231	0.61630249	0.021570739	0.017906576
0.095199998	19.52990532	19.14439011	0.760822296	0.022530085	0.019710213
0.095999998	20.75650215	21.82604599	0.926322937	0.022993148	0.02108112
0.096799998	21.569067	24.65367508	1.114234924	0.025359141	0.024091154
0.097599998	22.36518669	27.65804672	1.32598877	0.027144798	0.026256293
0.098399998	24.0207386	30.83752441	1.562976837	0.030749645	0.029798597
0.099199997	24.51357269	34.29087067	1.826667786	0.033690105	0.03271237
0.099999997	25.94712067	37.85393524	2.118358612	0.03632219	0.035670251
0.100799997	25.51337624	41.54951859	2.43850708	0.036159353	0.036782175
0.101599997	25.26839447	45.18580627	2.78711319	0.03906073	0.04167214
0.102399997	25.7073822	48.76163483	3.164176941	0.038189981	0.043076724
0.103199997	25.17849731	52.37471771	3.569698334	0.041360967	0.048949867
0.103999997	25.06868935	56.00964355	4.003658295	0.038806554	0.049491972
0.104799997	24.31390572	59.54692078	4.465637207	0.035941834	0.05052343
0.105599997	23.32542419	62.90556335	4.954299927	0.03533992	0.054612309
0.106399997	22.3322506	66.08729553	5.468196869	0.031670807	0.056337267
0.107199997	21.08476257	69.06600952	6.005935669	0.029371334	0.060112029
0.107999997	20.05237007	71.78572083	6.566085815	0.025065336	0.061942488
0.108799997	18.97358704	74.31311035	7.147216797	0.018306235	0.06097272
0.109599997	17.52287865	76.61042786	7.747917175	0.015484085	0.063674599
0.110399997	16.33427048	78.71316528	8.366756439	0.010292698	0.063215755
0.111199997	15.19697285	80.60902405	9.002304077	0.010098554	0.066888332
0.111999997	14.11161709	82.33343506	9.653129578	0.00664277	0.066544116
0.112799997	12.94603443	83.89937592	10.31784058	0.005338322	0.067477673
0.113599997	11.72871876	85.35377502	10.99500656	0.006715301	0.070607513
0.114399997	10.59009457	86.63987732	11.68319702	0.00349177	0.068632811
0.115199997	9.676847458	87.75375366	12.38098145	0.00303356	0.069286972
0.115999997	8.358032227	88.70282745	13.08692932	0.005870964	0.073056668
0.116799997	7.419103146	89.46990967	13.79962921	0.004693847	0.072566718
0.117599997	5.187009811	89.97969055	14.51700211	0.005282871	0.074374229
0.118399997	2.860103369	90.19744873	15.23630142	-3.03797E-05	0.070914179
0.119199997	0.332976252	90.00543213	15.95466614	-0.001395941	0.072168857
0.119999997	-2.671461821	89.38827515	16.6692543	-0.006542057	0.069959313
0.120799997	-4.879306793	88.40402222	17.37764359	-0.012007635	0.0666143
0.121599997	-6.82227087	87.12271881	18.07836533	-0.011492153	0.067609339
0.122399997	-7.910185337	85.64859009	18.76995087	-0.011301301	0.066172108
0.123199997	-9.066513062	84.064888	19.45102692	-0.009928159	0.064007342
0.123999997	-9.986003876	82.41438293	20.12012482	-0.005866047	0.063407421
0.124799997	-10.92346668	80.68834686	20.77583313	-0.002490841	0.06169185
0.125599997	-12.16793537	78.85708618	21.41675949	-0.000248905	0.059462339
0.126399997	-13.1105051	76.88867188	22.04143524	0.004319539	0.060450882
0.127199997	-14.75051498	74.79191589	22.64846802	0.002955832	0.056881756
0.127999997	-16.36948395	72.49101257	23.23642731	9.59169E-05	0.053169876
0.128799997	-17.96868324	69.98051453	23.80390167	-0.000799727	0.052433461
0.129599997	-19.57653809	67.29747772	24.34944153	-0.006036507	0.048379451
0.130399997	-21.13490105	64.34552002	24.87163544	-0.009225551	0.046917945
0.131199997	-22.28770828	61.19588852	25.36907196	-0.015696269	0.04222706
0.131999997	-23.70994949	57.91512299	25.84032059	-0.0200349	0.040006787
0.132799997	-24.74657631	54.41329956	26.28398895	-0.024612723	0.037622005
0.133599997	-24.70499039	50.72605133	26.6992569	-0.029264539	0.03440097
0.134399997	-24.89646339	47.06122589	27.0860672	-0.032098033	0.032166988
0.135199997	-25.5268631	43.50079727	27.44443893	-0.034088958	0.030574352
0.135999997	-24.79669189	39.83604431	27.77433395	-0.04012133	0.024206787
0.136799997	-25.43629456	36.17258072	28.07579041	-0.041405102	0.022025378
0.137599997	-24.3319931	32.52456284	28.34897995	-0.043601049	0.017569438
0.138399997	-23.61700821	29.08195877	28.59500885	-0.04269084	0.015452653
0.139199996	-21.95940208	25.79980087	28.81528854	-0.041157901	0.012721792
0.139999996	-20.80555153	22.8338356	29.01124954	-0.037579224	0.011691377
0.140799996	-19.98388672	19.97939491	29.18432236	-0.037367991	0.007196665
0.141599996	-18.48400307	17.22841072	29.33589935	-0.034218302	0.004592091
0.142399996	-16.26288605	14.78874016	29.46744919	-0.026707335	0.005823076
0.143199996	-14.4754076	12.62258339	29.58034515	-0.02317796	0.003639162
0.143999996	-13.29819298	10.62888336	29.67603683	-0.021230339	0.000692159
0.144799996	-12.1186552	8.750029564	29.75595474	-0.017488776	-1.96695E-05
0.145599996	-10.65982723	7.022297382	29.82151031	-0.014436399	-0.001401901
0.146399996	-9.065981865	5.503053188	29.87413406	-0.01162707	-0.002905428
0.147199996	-7.676040649	4.208277702	29.91521835	-0.009590829	-0.004677176
0.147999996	-6.514764309	3.114866734	29.94623184	-0.006904767	-0.004998147
0.148799996	-5.452382565	2.188622236	29.96856689	-0.004099221	-0.004415214
0.149599996	-4.403257847	1.41717124	29.98365402	-0.003657471	-0.005559325
0.150399996	-3.350533724	0.79828757	29.99292374	-0.002203515	-0.005293041
0.151199996	-2.25306797	0.336041838	29.99778748	-0.001244163	-0.00526309
0.151999996	-1.062570453	0.042450972	29.99967575	-0.00033283	-0.005197078
0.152799996	0.03940884	-0.067754805	30	-1.13687E-12	-0.005607754
0.153599996	0.877604961	0.00282475	30	0.000976473	-0.004960597
0.154399996	0.72293669	0.110482395	30	0	-0.005330592
0.155199996	0.357169598	0.162575722	30	-0.000976622	-0.005097836
0.155999996	0.061197102	0.167368233	30	-0.002929717	-0.005681813
0.156799996	-0.025652323	0.135918975	30	-0.003906339	-0.005454719
0.157599996	-0.040377453	0.088858761	30	-0.004882813	-0.005585402
0.158399996	-0.002839432	0.046056889	30	-0.004882813	-0.005110353
0.159199996	0.003527439	0.009518886	30	-0.005859435	-0.005924255
0.159999996	0.096593365	-0.010199098	30	-0.005859435	-0.005982071
0.160799996	0.110338517	-0.007464038	30	-0.005859435	-0.006069988
0.161599996	0.105393842	0.000483447	30	-0.005859435	-0.006088465
0.162399996	0.040142186	0.002647232	30	-0.005859435	-0.006056577
0.163199996	0.049677949	-0.001501615	30	-0.005859435	-0.006045848
0.163999996	0.020842763	-0.007004265	30	-0.005859435	-0.006077439
0.164799996	0.028284393	-0.00821431	30	-0.005859435	-0.006140023
0.165599996	0.011228886	-0.005672921	30	-0.005859435	-0.006190389
0.166399996	-0.007648884	-0.003381356	30	-0.005859435	-0.006224364
0.167199996	-0.001524926	0.000617542	30	-0.005859435	-0.006235689
0.167999996	-0.004063922	0.00178017	30	-0.005859435	-0.006222278
0.168799996	0.007869373	-0.004414967	30	-0.005859435	-0.006238371
0.169599996	-0.010330881	-0.009542596	30	-0.005859435	-0.006308407
0.170399996	0.000497829	-0.009900325	30	-0.005859435	-0.006393045
0.171199996	-0.033775609	-0.011422113	30	-0.005859435	-0.006476492
0.171999996	-0.095883287	-0.015736114	30	-0.005859435	-0.006584376
0.172799996	-0.098644331	-0.019926608	30	-0.004882813	-0.005754381
0.173599996	-0.070783466	-0.019499335	30	-0.004882813	-0.005919486
0.174399996	-0.102403119	-0.015635582	30	-0.004882813	-0.006052107
0.175199996	-0.123850271	-0.013559392	30	-0.004882813	-0.006162673
0.175999996	-0.130982637	-0.012787018	30	-0.004882813	-0.006266683
0.176799996	-0.162275657	-0.015262628	30	-0.004882813	-0.006374866
0.177599996	-0.165477082	-0.018676983	30	-0.003906339	-0.005536973
0.178399995	-0.137776241	-0.019188404	30	-0.004882813	-0.006674081
0.179199995	-0.186060771	-0.018093467	30	-0.003906339	-0.005843937
0.179999995	-0.149281368	-0.017745636	30	-0.003906339	-0.005993843
0.180799995	-0.181329608	-0.01605683	30	-0.003906339	-0.006127357
0.181599995	-0.185182273	-0.015858147	30	-0.003906339	-0.0062567
0.182399995	-0.200625584	-0.017289279	30	-0.003906339	-0.006389618
0.183199995	-0.202041253	-0.017602243	30	-0.002929717	-0.005556047
0.183999995	-0.183579892	-0.017230647	30	-0.003906339	-0.006676018
0.184799995	-0.230956748	-0.017468192	30	-0.003906339	-0.006811917
0.185599995	-0.22403796	-0.021171076	30	-0.002929717	-0.005992651
0.186399995	-0.161125705	-0.019232526	30	-0.002929717	-0.006160438
0.187199995	-0.199510306	-0.01444544	30	-0.002929717	-0.006287992
0.187999995	-0.207877964	-0.012302228	30	-0.002929717	-0.006392896
0.188799995	-0.239342645	-0.013323117	30	-0.002929717	-0.00648886
0.189599995	-0.221702516	-0.015389266	30	-0.002929717	-0.006604791
0.190399995	-0.233112201	-0.015816424	30	-0.002929717	-0.006729066
0.191199995	-0.244237229	-0.017556755	30	-0.002929717	-0.006863177
0.191999995	-0.233107194	-0.019435039	30	-0.002929717	-0.007014275
0.192799995	-0.186245352	-0.017233439	30	-0.001953095	-0.006186664
0.193599995	-0.20246321	-0.011954937	30	-0.001953095	-0.006296933
0.194399995	-0.22284317	-0.008207077	30	-0.001953095	-0.006373227
0.195199995	-0.225340024	-0.008084595	30	-0.001953095	-0.006439388
0.195999995	-0.244716525	-0.008700926	30	-0.001953095	-0.006508529
0.196799995	-0.241040573	-0.009205108	30	-0.001953095	-0.006580055
0.197599995	-0.255052656	-0.009907171	30	-0.001953095	-0.006661117
0.198399995	-0.240502998	-0.010407398	30	-0.001953095	-0.006747842
0.199199995	-0.255514711	-0.012170923	30	-0.001953095	-0.006833673
0.199999995	-0.269230932	-0.014162415	30	-0.001953095	-0.006938279
0.200799995	-0.255841196	-0.015180953	30	-0.001953095	-0.007055104
0.201599995	-0.242195398	-0.013931446	30	-0.001953095	-0.007167459
0.202399995	-0.251595795	-0.014617037	30	-0.000976622	-0.00629887
0.203199995	-0.209377408	-0.01086009	30	-0.000976622	-0.006402284
0.203999995	-0.230203271	-0.005083911	30	-0.000976622	-0.006454438
0.204799995	-0.241610318	-0.003391109	30	-0.000976622	-0.006483644
0.205599995	-0.255228221	-0.004700919	30	-0.000976622	-0.006515235
0.206399995	-0.237660766	-0.005164625	30	-0.000976622	-0.006555468
0.207199995	-0.236928478	-0.00569652	30	-0.000976622	-0.006598681
0.207999995	-0.258054674	-0.005329295	30	-0.000976622	-0.006643087
0.208799995	-0.261185199	-0.004682357	30	-0.000976622	-0.00668481
0.209599995	-0.268364459	-0.005778138	30	-0.000976622	-0.006727129
0.210399995	-0.243387967	-0.005725551	30	-0.000976622	-0.006775111
0.211199995	-0.251333296	-0.006644274	30	-0.000976622	-0.006822795
0.211999995	-0.261413604	-0.006487491	30	-0.000976622	-0.006873161
0.212799995	-0.264612556	-0.00719481	30	-0.000976622	-0.006926209
0.213599995	-0.255167335	-0.00727627	30	-0.000976622	-0.006986707
0.214399995	-0.249840975	-0.0068157	30	-0.000976622	-0.007047206
0.215199995	-0.264740944	-0.005557569	30	0	-0.006120056
0.215999995	-0.209182322	-0.00217274	30	0	-0.006157011
0.216799995	-0.255357414	0.001968993	30	0	-0.00614807
0.217599995	0.345220983	0.020360701	30.00045776	0.000444659	-0.006105155
0.218399994	2.123794556	0.173567221	30.00267029	0.002667953	-0.005368441
0.219199994	4.134541035	0.531680822	30.00810623	0.006139695	-0.004396439
0.219999994	6.243783951	1.163436532	30.01815796	0.009352928	-0.004156828
0.220799994	8.062830925	2.063062906	30.03425598	0.013730857	-0.002344996
0.221599994	9.438471794	3.189211369	30.05781174	0.016790053	-0.000956655
0.222399994	10.52641392	4.496792793	30.09027481	0.018000031	-0.000341237
0.223199994	11.4188261	5.949637413	30.13305664	0.018784145	0.000759363
0.223999994	12.3628664	7.537140846	30.18756866	0.018611766	0.001451969
0.224799994	13.59947681	9.255119324	30.25524139	0.018906099	0.002804399
0.225599994	15.01435661	11.11658382	30.33750534	0.020113278	0.004921705
0.226399994	16.68794632	13.14453888	30.43577194	0.020726651	0.006124228
0.227199994	18.04476929	15.3893652	30.55147171	0.025098689	0.010927916
0.227999994	19.26996994	17.85890579	30.68603516	0.024886832	0.011370927
0.228799994	20.22685051	20.48966599	30.84085464	0.026396937	0.013953894
0.229599994	21.39562607	23.24269104	31.01737976	0.029098238	0.017611533
0.230399994	21.93273163	26.18143463	31.21704102	0.029531424	0.018825084
0.231199994	23.2871418	29.2808075	31.44123077	0.031072334	0.020966679
0.231999994	24.28238297	32.58611298	31.69139862	0.034166975	0.024354905
0.232799994	25.39814758	36.1014328	31.96895599	0.036332253	0.02709046
0.233599994	25.49354553	39.7586441	32.27487564	0.038543353	0.030276626
0.234399994	25.8808403	43.40597153	32.60925293	0.040889094	0.034608394
0.235199994	25.01349258	47.0126915	32.97208786	0.040439628	0.036705881
0.235999994	25.27147484	50.60984421	33.36338043	0.039148163	0.038047582
0.236799994	25.45907593	54.19928741	33.78311157	0.039944919	0.041887015
0.237599994	25.27488327	57.79167938	34.23122406	0.038833842	0.044392496
0.238399994	23.84431267	61.24149323	34.70672607	0.038743168	0.048708469
0.239199994	22.85421944	64.52513123	35.2081871	0.034344122	0.04944101
0.239999994	21.63105392	67.60378265	35.73417664	0.031049233	0.052055866
0.240799994	20.49145317	70.45611572	36.28330231	0.026459266	0.05388692
0.241599994	19.4784317	73.04612732	36.85411453	0.023057815	0.05666092
0.242399994	18.69116783	75.48907471	37.44522095	0.018445067	0.057900697
0.243199994	17.03653908	77.68048859	38.05515289	0.017057568	0.061837942
0.243999994	15.91168594	79.70941162	38.68251801	0.012589581	0.061883926
0.244799994	14.46412468	81.58450317	39.32588577	0.008501057	0.061440915
0.245599994	13.34651947	83.25952148	39.98384476	0.009228438	0.065198243
0.246399994	12.46145153	84.76164246	40.65496445	0.007489417	0.065834671
0.247199994	11.29712677	86.07094574	41.33781433	0.004791059	0.064917952
0.247999994	10.15919304	87.24092102	42.0309639	0.008499008	0.069985539
0.248799994	8.970870018	88.24954224	42.73302078	0.006448459	0.069014281
0.249599994	7.854888439	89.08183289	43.4425354	0.006005466	0.069537014
0.250399994	6.321090698	89.75940704	44.15790558	0.00554828	0.070109814
0.251199994	3.968719244	90.12660217	44.87659454	0.003541876	0.069758445
0.251999994	1.408668637	90.13053894	45.59577942	0.002999604	0.071815997
0.252799994	-1.204381704	89.78366089	46.31261826	-0.004783515	0.067026168
0.253599994	-4.115655899	88.97584534	47.02432632	-0.004984122	0.069778115
0.254399994	-5.694923878	87.83223724	47.7290535	-0.010211281	0.066238195
0.255199994	-7.494395733	86.46858215	48.42538834	-0.012121722	0.063920766
0.255999994	-8.621445656	84.93844604	49.11190033	-0.010185279	0.063417479
0.256799994	-9.664424896	83.29212189	49.78715897	-0.007778034	0.061791688
0.257599993	-10.46005249	81.54884338	50.44973373	-0.004369766	0.060240477
0.258399993	-11.18999004	79.77190399	51.09823227	-0.000406802	0.059327632
0.259199993	-12.66273594	77.87901306	51.73120499	0.001711352	0.057250112
0.259999993	-13.47595882	75.86849976	52.34725952	0.00153834	0.054123551
0.260799993	-15.68827343	73.68573761	52.94492722	0.002534129	0.053649694
0.261599993	-17.35525322	71.26837921	53.5228157	0.001322506	0.052209944
0.262399993	-19.00611877	68.67765808	54.07949448	-0.001565833	0.05003348
0.263199993	-20.32217216	65.87014771	54.61355209	-0.00657782	0.046626478
0.263999993	-21.73837852	62.79434204	55.12353897	-0.012206156	0.042854697
0.264799993	-22.32584572	59.5806427	55.60806274	-0.016944213	0.040041953
0.265599993	-23.94618607	56.14321518	56.0656929	-0.021238551	0.038035065
0.266399993	-25.18353271	52.51350403	56.49518967	-0.02533501	0.035877377
0.267199993	-25.43967819	48.8791275	56.89622879	-0.031519057	0.030587465
0.267999993	-24.61060524	45.2706337	57.26881027	-0.035884222	0.026447326
0.268799993	-25.3441658	41.62542725	57.61295319	-0.038431082	0.02395466
0.269599993	-25.18570137	38.02142334	57.92861938	-0.039159651	0.022441894
0.270399993	-24.85133362	34.32561493	58.21586609	-0.043901042	0.016139764
0.271199993	-24.06009865	30.82629585	58.47530365	-0.040327231	0.017023832
0.271999993	-22.77909851	27.43120193	58.70828629	-0.041724928	0.012034923
0.272799993	-21.27136803	24.31237793	58.91622543	-0.039835251	0.009374544
0.273599993	-20.42265511	21.41960526	59.10057068	-0.038118209	0.00658989
0.274399993	-19.41373825	18.57704163	59.26271439	-0.036127258	0.003491938
0.275199993	-17.33268547	15.96283531	59.40408707	-0.031463108	0.001958311
0.275999993	-15.35329342	13.66194153	59.52613831	-0.024655941	0.002634972
0.276799993	-13.82558441	11.58825779	59.63026047	-0.022095381	-0.00015676
0.277599993	-12.66522694	9.660669327	59.71788406	-0.018452029	-0.001164228
0.278399993	-11.35952377	7.866468906	59.79043961	-0.01620947	-0.003288388
0.279199993	-9.917709351	6.241630554	59.84933853	-0.013944792	-0.00530526
0.279999993	-8.459763527	4.829539776	59.89603043	-0.010235087	-0.00562042
0.280799993	-7.125220776	3.633308172	59.93190765	-0.007563488	-0.006403625
0.281599993	-5.92660284	2.626075745	59.95840073	-0.005483858	-0.007000566
0.282399993	-4.945713043	1.786242247	59.97692108	-0.003549762	-0.006970614
0.283199993	-3.85148716	1.094558001	59.98893738	-0.002291537	-0.00706628
0.283999993	-2.797823906	0.560865283	59.99582291	-0.001262598	-0.007039309
0.284799993	-1.630689502	0.186719954	59.99900818	-0.000993429	-0.0075607
0.285599993	-0.465216488	-0.021336075	59.99994278	-6.09745E-05	-0.007315427
0.286399993	0.597011745	-0.042656288	60	0	-0.007817894
0.287199993	0.842372358	0.062135406	60	0	-0.007703751
0.287999993	0.530386686	0.140732005	60	0	-0.00673756
0.288799993	0.176797092	0.16457808	60	-0.001953095	-0.007398129
0.289599993	0.014285441	0.152582914	60	-0.002929717	-0.007068515
0.290399993	-0.0473033	0.115604758	60	-0.003906339	-0.00698179
0.291199993	-0.034150817	0.073218815	60	-0.004882813	-0.007231086
0.291999993	0.004822197	0.031798735	60	-0.004882813	-0.00684455
0.292799993	0.029136369	-0.000992811	60	-0.004882813	-0.006758422
0.293599993	0.110055581	-0.0136873	60	-0.005859435	-0.007828921
0.294399993	0.138801813	-0.006853173	60	-0.004882813	-0.006940514
0.295199993	0.131124005	0.006705608	60	-0.004882813	-0.006930977
0.295999993	0.080308288	0.009080401	60	-0.004882813	-0.006853491
0.296799993	0.098119952	0.002299785	60	-0.004882813	-0.006817728
0.297599992	0.096224844	-0.00394477	60	-0.005859435	-0.00781402
0.298399992	0.059634231	-0.008078971	60	-0.004882813	-0.006896108
0.299199992	0.11121498	-0.004528249	60	-0.004882813	-0.006957203
0.299999992	0.070945218	0.00181246	60	-0.004882813	-0.006957203
0.300799992	0.015597612	-0.0005759	60	-0.004882813	-0.006937534
0.301599992	0.00429233	-0.006648384	60	-0.004882813	-0.006969124
0.302399992	0.002137195	-0.010874277	60	-0.004882813	-0.00704214
0.303199992	-0.003776601	-0.011464357	60	-0.004882813	-0.007134229
0.303999992	0.000463958	-0.008427873	60	-0.004882813	-0.007213801
0.304799992	-0.004824602	-0.003795684	60	-0.004882813	-0.007257611
0.305599992	-0.001343317	-0.000833277	60	-0.004882813	-0.007270128
0.306399992	-0.00294055	-0.000499115	60	-0.004882813	-0.007276684
0.307199992	-0.044785734	-0.005684323	60	-0.004882813	-0.00729993
0.307999992	-0.047248483	-0.013133015	60	-0.004882813	-0.007388741
0.308799992	-0.068775989	-0.019102676	60	-0.004882813	-0.007528514
0.309599992	-0.062675148	-0.01976449	60	-0.004882813	-0.00769183
0.310399992	-0.090428263	-0.019600961	60	-0.004882813	-0.007851571
0.311199992	-0.104833119	-0.019367224	60	-0.004882813	-0.008007437
0.311999992	-0.135125369	-0.017937005	60	-0.004882813	-0.008155555
0.312799992	-0.167882577	-0.020324934	60	-0.004882813	-0.00830397
0.313599992	-0.174459502	-0.02425535	60	-0.003906339	-0.007508695
0.314399992	-0.118865818	-0.024566192	60	-0.003906339	-0.007710159
0.315199992	-0.131290734	-0.019919693	60	-0.003906339	-0.007883608
