% TYPE=CHART-DATA-ASCII V=2.0 TITLE=""980 ... CTRL Position controller: Lag error. 08/12/15. 15:39:46"" XUNIT=""time/s"" YUNIT=""Units"" FORMULA=""DO_NOT_CHANGE_ORIGINAL_DATA"" DATASOURCE=""TraceType=ACP10:ParID=112:NcObjName=980:HwConfStruct=00:0001:01:8001:00:13:ini_par:"" ROWS=1000 COLS=2 COLSEP=""SEMICOLON"" "			
% TYPE=CHART-DATA-ASCII V=2.0 TITLE=""980 ... CTRL Position controller: Set speed. 08/12/15. 15:39:46"" XUNIT=""time/s"" YUNIT=""Units/s"" FORMULA=""DO_NOT_CHANGE_ORIGINAL_DATA"" DATASOURCE=""TraceType=ACP10:ParID=114:NcObjName=980:HwConfStruct=00:0001:01:8001:00:13:ini_par:"" ROWS=1000 COLS=2 COLSEP=""SEMICOLON"" "			
% TYPE=CHART-DATA-ASCII V=2.0 TITLE=""980 ... CTRL Position controller: Set position. 08/12/15. 15:39:46"" XUNIT=""time/s"" YUNIT=""Units"" FORMULA=""DO_NOT_CHANGE_ORIGINAL_DATA"" DATASOURCE=""TraceType=ACP10:ParID=113:NcObjName=980:HwConfStruct=00:0001:01:8001:00:13:ini_par:"" ROWS=1000 COLS=2 COLSEP=""SEMICOLON"" "			
Zeit	Lag_Error	Set_speed	Set_position
0.901999938	-0.000269711	-199.9999809	26.790905
0.903999938	-0.000574943	-199.9999809	26.39089584
0.905999938	0.00204701	-199.9999809	25.99090576
0.907999937	0.001219343	-199.9999809	25.59089661
0.909999937	-0.001770779	-199.9999809	25.19090652
0.911999937	-0.000359695	-199.9999809	24.79089737
0.913999937	-0.000389256	-199.9999809	24.39090729
0.915999937	0.000826921	-199.9999809	23.99089813
0.917999937	-0.000555068	-199.9999809	23.59090805
0.919999937	0.00078747	-199.9999809	23.1908989
0.921999936	-0.000533126	-199.9999809	22.79088974
0.923999936	-0.001128931	-199.9999809	22.39089966
0.925999936	0.001693591	-199.9999809	21.9908905
0.927999936	0.000119079	-199.9999809	21.59090042
0.929999936	-0.000723712	-199.9999809	21.19089127
0.931999936	-0.001363326	-199.9999809	20.79090118
0.933999936	-0.000906736	-199.9999809	20.39089203
0.935999935	-0.000169333	-199.9999809	19.99090195
0.937999935	-0.000284128	-199.9999809	19.59089279
0.939999935	-0.000559855	-199.9999809	19.19090271
0.941999935	-0.000691637	-199.9999809	18.79089355
0.943999935	-0.00092594	-199.9999809	18.39090347
0.945999935	0.000106655	-199.9999809	17.99089432
0.947999935	-0.00060359	-199.9999809	17.59090424
0.949999935	-0.001458079	-199.9999809	17.19089508
0.951999934	0.000492726	-199.9999809	16.790905
0.953999934	0.000529326	-199.9999809	16.39089584
0.955999934	0.002020877	-199.9999809	15.99090576
0.957999934	2.91318E-05	-199.9999809	15.59089661
0.959999934	0.000211764	-199.9999809	15.19090652
0.961999934	0.000380687	-199.9999809	14.79089737
0.963999934	0.000334438	-199.9999809	14.39090729
0.965999933	0.000912845	-199.9999809	13.99089813
0.967999933	-0.001657661	-199.9999809	13.59090805
0.969999933	-0.000961833	-199.9999809	13.1908989
0.971999933	-0.000410248	-199.9999809	12.79090881
0.973999933	-0.000727698	-199.9999809	12.39089966
0.975999933	0.000143964	-199.9999809	11.9908905
0.977999933	-0.00103537	-199.9999809	11.59090042
0.979999932	-0.001160037	-199.9999809	11.19089127
0.981999932	-0.000796206	-199.9999809	10.79090118
0.983999932	0.000182856	-199.9999809	10.39089203
0.985999932	0.000763871	-199.9999809	9.990901947
0.987999932	-0.001765359	-199.9999809	9.590892792
0.989999932	0.000136569	-199.9999809	9.19090271
0.991999932	0.000383127	-199.9999809	8.790893555
0.993999931	-0.001526065	-199.9999809	8.390903473
0.995999931	0.001108404	-199.9999809	7.990894318
0.997999931	-0.000507832	-199.9999809	7.590904236
0.999999931	8.54768E-05	-199.9999809	7.190895081
1.001999931	0.000708289	-199.9999809	6.790904999
1.003999931	0.000178348	-199.9999809	6.390895844
1.005999931	0.001154914	-199.9999809	5.990905762
1.007999931	0.000351686	-199.9999809	5.590896606
1.00999993	0.00089135	-199.9999809	5.190906525
1.01199993	0.002077725	-199.9999809	4.790897369
1.01399993	-0.001183599	-199.9999809	4.390907288
1.01599993	-0.000519361	-199.9999809	3.990898132
1.01799993	0.000271238	-199.9999809	3.590908051
1.01999993	0.000437777	-199.9999809	3.190898895
1.02199993	0.001594946	-199.9999809	2.790908813
1.023999929	-0.0004117	-199.9999809	2.390899658
1.025999929	-0.002290769	-199.8522949	1.990966797
1.027999929	0.00308875	-194.8129463	1.59614563
1.029999929	0.014661858	-182.5941086	1.220035553
1.031999929	0.017782142	-163.1957817	0.876979828
1.033999929	0.014847694	-136.6179657	0.58134079
1.035999929	0.014315981	-102.8620434	0.3474617
1.037999928	0.008752183	-68.11540604	0.184497833
1.039999928	-0.005256635	-40.43681145	0.082626343
1.041999928	-0.011481313	-19.93769884	0.027503967
1.043999928	-0.013501847	-6.618075967	0.004749298
1.045999928	-0.014507596	-0.477938466	3.8147E-05
1.047999928	-0.013177693	0	0
1.049999928	-0.010448247	0	0
1.051999927	-0.006188005	0	0
1.053999927	-0.000377667	3.589743674	0.003166199
1.055999927	0.014291499	14.3589747	0.022125244
1.057999927	0.026487673	32.30769157	0.071239471
1.059999927	0.022603264	57.43589878	0.164852142
1.061999927	0.019504745	89.74360466	0.317344666
1.063999927	0.011029106	125.4256535	0.540332794
1.065999927	-0.001594669	154.5538521	0.827293396
1.067999926	-0.00866191	176.502552	1.163883209
1.069999926	-0.011955239	191.271801	1.535758972
1.071999926	-0.011294209	198.8615417	1.92855835
1.073999926	-0.008226726	199.9999809	2.328338623
1.075999926	-0.003458597	199.9999809	2.728328705
1.077999926	0.002676863	199.9999809	3.12833786
1.079999926	0.004893318	199.9999809	3.528327942
1.081999925	0.006201994	199.9999809	3.928337097
1.083999925	0.005227812	199.9999809	4.328327179
1.085999925	0.001873616	199.9999809	4.728336334
1.087999925	0.003611445	199.9999809	5.128326416
1.089999925	0.002378579	199.9999809	5.528335571
1.091999925	0.004094951	199.9999809	5.928325653
1.093999925	0.004011858	199.9999809	6.328334808
1.095999924	0.00059627	199.9999809	6.72832489
1.097999924	0.003372114	199.9999809	7.128334045
1.099999924	0.001226105	199.9999809	7.528324127
1.101999924	0.003166888	199.9999809	7.928333282
1.103999924	0.000434965	199.9999809	8.328323364
1.105999924	-0.002470408	199.9999809	8.72833252
1.107999924	0.000591092	199.9999809	9.128322601
1.109999924	-0.001181345	199.9999809	9.528331757
1.111999923	0.000930354	199.9999809	9.928321838
1.113999923	-0.001281593	199.9999809	10.32833099
1.115999923	-0.002289899	199.9999809	10.72832108
1.117999923	0.000217352	199.9999809	11.12833023
1.119999923	-0.00138849	199.9999809	11.52832031
1.121999923	0.000596102	199.9999809	11.92832947
1.123999923	-2.16439E-05	199.9999809	12.32831955
1.125999922	-0.000680517	199.9999809	12.7283287
1.127999922	-0.000317171	199.9999809	13.12833786
1.129999922	-8.49552E-05	199.9999809	13.52832794
1.131999922	0.001406707	199.9999809	13.9283371
1.133999922	-0.000910368	199.9999809	14.32832718
1.135999922	-0.002006739	199.9999809	14.72833633
1.137999922	0.001235511	199.9999809	15.12832642
1.139999921	0.000615381	199.9999809	15.52833557
1.141999921	0.003090519	199.9999809	15.92832565
1.143999921	0.001003519	199.9999809	16.32833481
1.145999921	8.5365E-05	199.9999809	16.72832489
1.147999921	0.000475831	199.9999809	17.12833405
1.149999921	0.000309888	199.9999809	17.52832413
1.151999921	0.001542568	199.9999809	17.92833328
1.15399992	-0.001396779	199.9999809	18.32832336
1.15599992	-0.002856739	199.9999809	18.72833252
1.15799992	-0.000615697	199.9999809	19.1283226
1.15999992	-5.90831E-05	199.9999809	19.52833176
1.16199992	-0.000237245	199.9999809	19.92832184
1.16399992	-0.002502985	199.9999809	20.32833099
1.16599992	-0.002290588	199.9999809	20.72832108
1.16799992	-0.000347309	199.9999809	21.12833023
1.169999919	-0.000466499	199.9999809	21.52832031
1.171999919	0.001279078	199.9999809	21.92832947
1.173999919	-0.001921933	199.9999809	22.32831955
1.175999919	-0.00183396	199.9999809	22.7283287
1.177999919	0.000529122	199.9999809	23.12831879
1.179999919	0.000519343	199.9999809	23.52832794
1.181999919	0.001828019	199.9999809	23.9283371
1.183999918	-0.000847876	199.9999809	24.32832718
1.185999918	-0.001626555	199.9999809	24.72833633
1.187999918	0.001078658	199.9999809	25.12832642
1.189999918	0.001398493	199.9999809	25.52833557
1.191999918	0.00290446	199.9999809	25.92832565
1.193999918	0.00101475	199.9999809	26.32833481
1.195999918	-0.000306033	199.9999809	26.72832489
1.197999917	0.000272486	199.9999809	27.12833405
1.199999917	-0.000128001	199.9999809	27.52832413
1.201999917	0.000978019	199.9999809	27.92833328
1.203999917	-0.001499988	199.9999809	28.32832336
1.205999917	-0.003201645	199.9999809	28.72833252
1.207999917	-0.00113152	199.9999809	29.1283226
1.209999917	-0.000159759	199.9999809	29.52833176
1.211999916	1.10641E-05	199.9999809	29.92832184
1.213999916	-0.001256075	199.9999809	30.32833099
1.215999916	-5.25266E-05	199.9999809	30.72832108
1.217999916	-0.001983736	199.9999809	31.12833023
1.219999916	0.001451485	199.9999809	31.52832031
1.221999916	0.001356471	199.9999809	31.92832947
1.223999916	-0.000723377	199.9999809	32.32831955
1.225999916	-7.15442E-05	199.9999809	32.7283287
1.227999915	0.000362732	199.9999809	33.12831879
1.229999915	0.000707004	199.9999809	33.52832794
1.231999915	0.000746101	199.9999809	33.92831802
1.233999915	-0.00117043	199.9999809	34.32832718
1.235999915	-0.001910366	199.9999809	34.72833633
1.237999915	0.000684578	199.9999809	35.12832642
1.239999915	0.000545457	199.9999809	35.52833557
1.241999914	0.002611112	199.9999809	35.92832565
1.243999914	-2.36556E-05	199.9999809	36.32833481
1.245999914	-0.001131948	199.9999809	36.72832489
1.247999914	0.000171661	199.9999809	37.12833405
1.249999914	0.000296291	199.9999809	37.52832413
1.251999914	0.001106672	199.9999809	37.92833328
1.253999914	-0.001754593	199.9999809	38.32832336
1.255999913	-0.002867952	199.9999809	38.72833252
1.257999913	-0.000612158	199.9999809	39.1283226
1.259999913	-0.000282638	199.9999809	39.52833176
1.261999913	0.000681672	199.9999809	39.92832184
1.263999913	-0.000446215	199.9999809	40.32833099
1.265999913	-0.000419412	199.9999809	40.72832108
1.267999913	0.000242125	199.9999809	41.12833023
1.269999912	-1.76951E-06	199.9999809	41.52832031
1.271999912	0.002102628	199.9999809	41.92832947
1.273999912	0.000288617	199.9999809	42.32831955
1.275999912	-0.001227371	199.9999809	42.7283287
1.277999912	-0.000304338	199.9999809	43.12831879
1.279999912	-0.000258088	199.9999809	43.52832794
1.281999912	0.001001712	199.9999809	43.92831802
1.283999912	-0.000270493	199.9999809	44.32832718
1.285999911	-0.001173746	199.9999809	44.72831726
1.287999911	-0.001218095	199.9999809	45.12832642
1.289999911	0.001645666	199.9999809	45.52833557
1.291999911	0.000251867	199.9999809	45.92832565
1.293999911	0.000940058	199.9999809	46.32833481
1.295999911	-0.000693053	199.9999809	46.72832489
1.297999911	-0.001218114	199.9999809	47.12833405
1.29999991	0.0015774	199.9999809	47.52832413
1.30199991	-0.000722688	199.9999809	47.92833328
1.30399991	-0.000871643	199.9999809	48.32832336
1.30599991	-0.001384187	199.9999809	48.72833252
1.30799991	-0.00134524	199.9999809	49.1283226
1.30999991	-0.000219848	199.9999809	49.52833176
1.31199991	-0.000102669	199.9999809	49.92832184
1.313999909	0.00083236	199.9999809	50.32833099
1.315999909	0.001996867	199.9999809	50.72832108
1.317999909	-0.001084246	199.9999809	51.12833023
1.319999909	0.000168607	199.9999809	51.52832031
1.321999909	0.00182895	199.9999809	51.92832947
1.323999909	-0.001547895	199.9999809	52.32831955
1.325999909	0.001076851	199.9999809	52.7283287
1.327999908	-0.001692027	199.9999809	53.12831879
1.329999908	0.000234153	199.9999809	53.52832794
1.331999908	0.00039544	199.9999809	53.92831802
1.333999908	-0.000891071	199.9999809	54.32832718
1.335999908	0.000241771	199.9999809	54.72831726
1.337999908	-0.001807082	199.9999809	55.12832642
1.339999908	0.001137145	199.9999809	55.5283165
1.341999908	0.000168327	199.9999809	55.92832565
1.343999907	-0.002080202	199.9999809	56.32833481
1.345999907	-0.001438502	199.9999809	56.72832489
1.347999907	-0.000527687	199.9999809	57.12833405
1.349999907	0.001027454	199.9999809	57.52832413
1.351999907	-2.98768E-05	199.9999809	57.92833328
1.353999907	-0.000994224	199.9999809	58.32832336
1.355999907	-0.002105199	199.9999809	58.72833252
1.357999906	-0.000791755	199.9999809	59.1283226
1.359999906	0.00104174	199.9999809	59.52833176
1.361999906	9.92976E-05	199.9999809	59.92832184
1.363999906	0.000909828	199.9999809	60.32833099
1.365999906	-0.000491645	199.9999809	60.72832108
1.367999906	0.000423864	199.9999809	61.12833023
1.369999906	0.001386236	199.9999809	61.52832031
1.371999905	0.000258274	199.9999809	61.92832947
1.373999905	0.00071222	199.9999809	62.32831955
1.375999905	-0.001416504	199.9999809	62.7283287
1.377999905	-0.000948254	199.9999809	63.12831879
1.379999905	-0.00071127	199.9999809	63.52832794
1.381999905	-0.000572037	199.9999809	63.92831802
1.383999905	0.000131056	199.9999809	64.32832718
1.385999904	-0.001402218	199.9999809	64.72831726
1.387999904	-0.000503622	199.9999809	65.12832642
1.389999904	0.000311527	199.9999809	65.5283165
1.391999904	-0.00037238	199.9999809	65.92832565
1.393999904	-0.000159834	199.9999809	66.32831573
1.395999904	-0.001580752	199.9999809	66.72832489
1.397999904	-0.000320952	199.9999809	67.12833405
1.399999904	0.00078477	199.9999809	67.52832413
1.401999903	-0.000487138	199.9999809	67.92833328
1.403999903	-0.000821762	199.9999809	68.32832336
1.405999903	-0.002564844	199.9999809	68.72833252
1.407999903	0.001092404	199.9999809	69.1283226
1.409999903	0.001136269	199.9999809	69.52833176
1.411999903	0.000301264	199.9999809	69.92832184
1.413999903	-0.000585001	199.9999809	70.32833099
1.415999902	-0.00108555	199.9999809	70.72832108
1.417999902	0.001255684	199.9999809	71.12833023
1.419999902	0.002049543	199.9999809	71.52832031
1.421999902	0.00085542	199.9999809	71.92832947
1.423999902	-0.000201613	199.9999809	72.32831955
1.425999902	0.00063559	199.9999809	72.7283287
1.427999902	-0.002625622	199.9999809	73.12831879
1.429999901	0.001453478	199.9999809	73.52832794
1.431999901	-0.00098519	199.9999809	73.92831802
1.433999901	-0.000970531	199.9999809	74.32832718
1.435999901	9.13814E-05	199.9999809	74.72831726
1.437999901	-0.00245994	199.9999809	75.12832642
1.439999901	0.001473129	199.9999809	75.5283165
1.441999901	-0.000594798	199.9999809	75.92832565
1.4439999	-0.000856109	199.9999809	76.32831573
1.4459999	4.93415E-05	199.9999809	76.72832489
1.4479999	-0.002811924	199.9999809	77.12831497
1.4499999	0.000830572	199.9999809	77.52832413
1.4519999	0.000816025	199.9999809	77.92833328
1.4539999	-0.00035366	199.9999809	78.32832336
1.4559999	0.000246912	199.9999809	78.72833252
1.4579999	-0.001081172	199.9999809	79.1283226
1.459999899	0.001472495	199.9999809	79.52833176
1.461999899	0.000703353	199.9999809	79.92832184
1.463999899	0.000632554	199.9999809	80.32833099
1.465999899	0.001569968	199.9999809	80.72832108
1.467999899	0.000527464	199.9999809	81.12833023
1.469999899	0.000405554	199.9999809	81.52832031
1.471999899	0.000608563	199.9999809	81.92832947
1.473999898	0.000171419	199.9999809	82.32831955
1.475999898	-0.001085885	199.9999809	82.7283287
1.477999898	-0.001019966	199.9999809	83.12831879
1.479999898	-0.001113191	199.9999809	83.52832794
1.481999898	-0.000907797	199.9999809	83.92831802
1.483999898	-0.001393817	199.9999809	84.32832718
1.485999898	-0.001369622	199.9999809	84.72831726
1.487999897	-0.001071841	199.9999809	85.12832642
1.489999897	-0.001120362	199.9999809	85.5283165
1.491999897	-0.001247562	199.9999809	85.92832565
1.493999897	-0.001076739	199.9999809	86.32831573
1.495999897	-0.000678822	199.9999809	86.72832489
1.497999897	-0.000871588	199.9999809	87.12831497
1.499999897	-0.000464134	199.9999809	87.52832413
1.501999896	-0.000793692	199.9999809	87.92831421
1.503999896	-0.000422597	199.9999809	88.32832336
1.505999896	-0.00024939	199.9999809	88.72833252
1.507999896	0.000548922	199.9999809	89.1283226
1.509999896	0.000224281	199.9999809	89.52833176
1.511999896	3.13669E-05	199.9999809	89.92832184
1.513999896	0.000441428	199.9999809	90.32833099
1.515999896	0.0013813	199.9999809	90.72832108
1.517999895	0.001024827	199.9999809	91.12833023
1.519999895	-0.000488609	199.9999809	91.52832031
1.521999895	0.000795629	199.9999809	91.92832947
1.523999895	0.001079105	199.9999809	92.32831955
1.525999895	-0.000349265	199.9999809	92.7283287
1.527999895	6.29574E-05	199.9999809	93.12831879
1.529999895	-0.001951326	199.9999809	93.52832794
1.531999894	-0.00018131	199.9999809	93.92831802
1.533999894	-0.000166651	199.9999809	94.32832718
1.535999894	-0.002534986	199.9999809	94.72831726
1.537999894	-0.000996832	199.9999809	95.12832642
1.539999894	-0.00314761	199.9999809	95.5283165
1.541999894	-0.00096513	199.9999809	95.92832565
1.543999894	0.000614747	199.9999809	96.32831573
1.545999893	-0.00258388	199.9999809	96.72832489
1.547999893	1.88127E-05	199.9999809	97.12831497
1.549999893	-0.001480188	199.9999809	97.52832413
1.551999893	0.000133365	199.9999809	97.92831421
1.553999893	-0.002173381	196.4103508	98.32515717
1.555999893	-0.013705124	185.6412506	98.70620728
1.557999893	-0.019911847	167.6926422	99.0571022
1.559999892	-0.014708273	142.5645542	99.36347961
1.561999892	-0.008959796	110.2570057	99.61099625
1.563999892	-0.00487498	74.57490921	99.7879982
1.565999892	0.00241531	45.44658184	99.90104675
1.567999892	0.006363131	23.49774122	99.96444702
1.569999892	0.008136504	8.728390336	99.99258041
1.571999892	0.007292333	1.138523147	99.99977112
1.573999892	0.0065732	0	100
1.575999891	0.00569433	0	100
1.577999891	0.00453949	0	100
1.579999891	0.000717484	-2.307486981	99.99826431
1.581999891	-0.008514412	-11.65517926	99.98357773
1.583999891	-0.010601422	-28.18236351	99.94157791
1.585999891	-0.008269337	-51.88903332	99.8579216
1.587999891	-0.006641246	-82.77519226	99.71822739
1.58999989	-0.006346612	-118.8059616	99.50935364
1.59199989	-0.000812407	-149.3557167	99.2339325
1.59399989	0.00652248	-172.7259636	98.90604019
1.59599989	0.008852321	-188.9167213	98.54000092
1.59799989	0.006077937	-197.9279709	98.15021515
1.59999989	0.007711072	-199.9999809	97.75089264
1.60199989	0.002108179	-199.9999809	97.35090256
1.603999889	-0.00157604	-199.9999809	96.9508934
1.605999889	-0.006668717	-199.9999809	96.55090332
1.607999889	-0.004036631	-199.9999809	96.15089417
1.609999889	-0.002024733	-199.9999809	95.75088501
1.611999889	-0.00392409	-199.9999809	95.35089493
1.613999889	-0.000938252	-199.9999809	94.95088577
1.615999889	-0.004651975	-199.9999809	94.55089569
1.617999888	-0.000696965	-199.9999809	94.15088654
1.619999888	-0.001072828	-199.9999809	93.75089645
1.621999888	-0.003125966	-199.9999809	93.3508873
1.623999888	0.000111405	-199.9999809	92.95089722
1.625999888	-0.003111176	-199.9999809	92.55088806
1.627999888	0.000197124	-199.9999809	92.15089798
1.629999888	7.51764E-05	-199.9999809	91.75088882
1.631999888	-0.001334025	-199.9999809	91.35089874
1.633999887	0.001656748	-199.9999809	90.95088959
1.635999887	-0.00161225	-199.9999809	90.55089951
1.637999887	0.001293048	-199.9999809	90.15089035
1.639999887	0.000123624	-199.9999809	89.75090027
1.641999887	-0.00058677	-199.9999809	89.35089111
1.643999887	0.000753682	-199.9999809	88.95090103
1.645999887	-0.002930239	-199.9999809	88.55089188
1.647999886	-0.000120234	-199.9999809	88.15090179
1.649999886	-0.001221187	-199.9999809	87.75089264
1.651999886	-0.001174752	-199.9999809	87.35090256
1.653999886	0.000683069	-199.9999809	86.9508934
1.655999886	-0.001011249	-199.9999809	86.55090332
1.657999886	2.67103E-05	-199.9999809	86.15089417
1.659999886	-5.6494E-05	-199.9999809	85.75090408
1.661999885	-0.000244603	-199.9999809	85.35089493
1.663999885	0.002555866	-199.9999809	84.95088577
1.665999885	-0.000747181	-199.9999809	84.55089569
1.667999885	-0.000664089	-199.9999809	84.15088654
1.669999885	0.000226647	-199.9999809	83.75089645
1.671999885	-0.000534859	-199.9999809	83.3508873
1.673999885	0.001891889	-199.9999809	82.95089722
1.675999884	-0.000263769	-199.9999809	82.55088806
1.677999884	0.000571534	-199.9999809	82.15089798
1.679999884	-0.00014646	-199.9999809	81.75088882
1.681999884	0.000663734	-199.9999809	81.35089874
1.683999884	0.002922099	-199.9999809	80.95088959
1.685999884	0.00052467	-199.9999809	80.55089951
1.687999884	0.000383127	-199.9999809	80.15089035
1.689999884	-0.000388287	-199.9999809	79.75090027
1.691999883	-0.00129642	-199.9999809	79.35089111
1.693999883	0.000842288	-199.9999809	78.95090103
1.695999883	-0.001181643	-199.9999809	78.55089188
1.697999883	-0.000966825	-199.9999809	78.15090179
1.699999883	-0.001967642	-199.9999809	77.75089264
1.701999883	-0.000688285	-199.9999809	77.35090256
1.703999883	0.000827704	-199.9999809	76.9508934
1.705999882	-0.000124238	-199.9999809	76.55090332
1.707999882	0.000227075	-199.9999809	76.15089417
1.709999882	-0.001132265	-199.9999809	75.75090408
1.711999882	-0.001100432	-199.9999809	75.35089493
1.713999882	0.001316182	-199.9999809	74.95090485
1.715999882	0.002495404	-199.9999809	74.55089569
1.717999882	-0.001476407	-199.9999809	74.15088654
1.719999881	-0.001020189	-199.9999809	73.75089645
1.721999881	-0.000658743	-199.9999809	73.3508873
1.723999881	0.00074042	-199.9999809	72.95089722
1.725999881	0.002039447	-199.9999809	72.55088806
1.727999881	-0.001544934	-199.9999809	72.15089798
1.729999881	-0.000804998	-199.9999809	71.75088882
1.731999881	0.000115107	-199.9999809	71.35089874
1.73399988	0.002029203	-199.9999809	70.95088959
1.73599988	0.002395455	-199.9999809	70.55089951
1.73799988	-0.001571737	-199.9999809	70.15089035
1.73999988	-0.000868607	-199.9999809	69.75090027
1.74199988	0.000183657	-199.9999809	69.35089111
1.74399988	0.000227708	-199.9999809	68.95090103
1.74599988	0.001301877	-199.9999809	68.55089188
1.74799988	-0.001893882	-199.9999809	68.15090179
1.749999879	-0.001300573	-199.9999809	67.75089264
1.751999879	-0.000211652	-199.9999809	67.35090256
1.753999879	6.93277E-05	-199.9999809	66.9508934
1.755999879	0.000994634	-199.9999809	66.55090332
1.757999879	-0.000726506	-199.9999809	66.15089417
1.759999879	-0.000304263	-199.9999809	65.75090408
1.761999879	-0.000575222	-199.9999809	65.35089493
1.763999878	0.001431908	-199.9999809	64.95090485
1.765999878	0.000945777	-199.9999809	64.55089569
1.767999878	-0.000252631	-199.9999809	64.15090561
1.769999878	-0.001588129	-199.9999809	63.75089645
1.771999878	0.000206213	-199.9999809	63.3508873
1.773999878	0.002013072	-199.9999809	62.95089722
1.775999878	0.001603235	-199.9999809	62.55088806
1.777999877	0.000909679	-199.9999809	62.15089798
1.779999877	-0.000853185	-199.9999809	61.75088882
1.781999877	0.00139021	-199.9999809	61.35089874
1.783999877	0.001248661	-199.9999809	60.95088959
1.785999877	0.000948422	-199.9999809	60.55089951
1.787999877	-0.000408981	-199.9999809	60.15089035
1.789999877	-0.001329258	-199.9999809	59.75090027
1.791999876	-0.000220817	-199.9999809	59.35089111
1.793999876	6.97002E-05	-199.9999809	58.95090103
1.795999876	-0.00065038	-199.9999809	58.55089188
1.797999876	-0.000896901	-199.9999809	58.15090179
1.799999876	0.000409279	-199.9999809	57.75089264
1.801999876	-0.000445209	-199.9999809	57.35090256
1.803999876	0.00060467	-199.9999809	56.9508934
1.805999876	-0.000601485	-199.9999809	56.55090332
1.807999875	0.000460912	-199.9999809	56.15089417
1.809999875	9.22009E-05	-199.9999809	55.75090408
1.811999875	-0.000842754	-199.9999809	55.35089493
1.813999875	0.00032872	-199.9999809	54.95090485
1.815999875	-7.63498E-05	-199.9999809	54.55089569
1.817999875	0.000258274	-199.9999809	54.15090561
1.819999875	-0.000903774	-199.9999809	53.75089645
1.821999874	0.000433996	-199.9999809	53.35090637
1.823999874	0.000690538	-199.9999809	52.95089722
1.825999874	0.000969134	-199.9999809	52.55088806
1.827999874	0.000544395	-199.9999809	52.15089798
1.829999874	-0.000288635	-199.9999809	51.75088882
1.831999874	9.93954E-05	-199.9999809	51.35089874
1.833999874	0.001784004	-199.9999809	50.95088959
1.835999873	0.000856351	-199.9999809	50.55089951
1.837999873	-0.000183657	-199.9999809	50.15089035
1.839999873	-0.001687538	-199.9999809	49.75090027
1.841999873	-0.001230873	-199.9999809	49.35089111
1.843999873	4.10341E-05	-199.9999809	48.95090103
1.845999873	2.41399E-05	-199.9999809	48.55089188
1.847999873	0.000575725	-199.9999809	48.15090179
1.849999873	-0.002012067	-199.9999809	47.75089264
1.851999872	0.000517201	-199.9999809	47.35090256
1.853999872	-8.3074E-05	-199.9999809	46.9508934
1.855999872	-0.000664275	-199.9999809	46.55090332
1.857999872	0.001127981	-199.9999809	46.15089417
1.859999872	-0.001254771	-199.9999809	45.75090408
1.861999872	-0.001408905	-199.9999809	45.35089493
1.863999872	0.000832472	-199.9999809	44.95090485
1.865999871	-0.000271164	-199.9999809	44.55089569
1.867999871	0.000947397	-199.9999809	44.15090561
1.869999871	-0.000996068	-199.9999809	43.75089645
1.871999871	-0.000900459	-199.9999809	43.35090637
1.873999871	0.002012067	-199.9999809	42.95089722
1.875999871	0.000346955	-199.9999809	42.55090714
1.877999871	0.001980364	-199.9999809	42.15089798
1.87999987	-0.000150856	-199.9999809	41.75088882
1.88199987	0.000942369	-199.9999809	41.35089874
1.88399987	0.00210451	-199.9999809	40.95088959
1.88599987	0.000127032	-199.9999809	40.55089951
1.88799987	9.53116E-05	-199.9999809	40.15089035
1.88999987	-0.002402104	-199.9999809	39.75090027
1.89199987	-0.000178013	-199.9999809	39.35089111
1.893999869	0.000774264	-199.9999809	38.95090103
1.895999869	-0.000688042	-199.9999809	38.55089188
1.897999869	0.000566877	-199.9999809	38.15090179
1.899999869	-0.001235027	-199.9999809	37.75089264
1.901999869	0.000916049	-199.9999809	37.35090256
1.903999869	0.002890993	-199.9999809	36.9508934
1.905999869	-0.001115091	-199.9999809	36.55090332
1.907999869	-0.000434164	-199.9999809	36.15089417
1.909999868	-5.06639E-05	-199.9999809	35.75090408
1.911999868	-0.000841375	-199.9999809	35.35089493
1.913999868	0.003184564	-199.9999809	34.95090485
1.915999868	-9.22568E-05	-199.9999809	34.55089569
1.917999868	-0.000121221	-199.9999809	34.15090561
1.919999868	-0.000646096	-199.9999809	33.75089645
1.921999868	-0.000743605	-199.9999809	33.35090637
1.923999867	0.002879407	-199.9999809	32.95089722
1.925999867	4.96209E-05	-199.9999809	32.55090714
1.927999867	0.00021318	-199.9999809	32.15089798
1.929999867	0.001131333	-199.9999809	31.7509079
1.931999867	0.000271671	-199.9999809	31.35089874
1.933999867	0.001941659	-199.9999809	30.95088959
1.935999867	0.001775641	-199.9999809	30.55089951
1.937999866	-0.000978224	-199.9999809	30.15089035
1.939999866	-0.001935158	-199.9999809	29.75090027
1.941999866	-0.00093177	-199.9999809	29.35089111
1.943999866	0.000989679	-199.9999809	28.95090103
1.945999866	0.001275428	-199.9999809	28.55089188
1.947999866	-0.000736285	-199.9999809	28.15090179
1.949999866	-0.001014397	-199.9999809	27.75089264
1.951999865	-0.001063328	-199.9999809	27.35090256
1.953999865	0.000936352	-199.9999809	26.9508934
1.955999865	0.001146402	-199.9999809	26.55090332
1.957999865	-0.000811964	-199.9999809	26.15089417
1.959999865	-0.000370052	-199.9999809	25.75090408
1.961999865	0.000357963	-199.9999809	25.35089493
1.963999865	0.001400094	-199.9999809	24.95090485
