% 1-10788-38207-E-Lauf1	42213.47444				
Zeit	Drehmoment	Geschwindigkeit	Position	Schleppfehler	Positionsdifferenz
0.119999994	0.593534231	16.66189957	8.173885345	-0.000938415	0.007602777
0.121199994	0.564946055	16.66866875	8.37387085	0.000819378	0.009363964
0.122399994	0.629985213	16.6790905	8.573875427	0.000624056	0.009245947
0.123599994	0.51047343	16.67696762	8.773880005	0.000428734	0.009186342
0.124799994	0.479362667	16.66292572	8.973884583	-0.000743135	0.008091778
0.125999994	0.552267194	16.65388489	9.173870087	-0.000938457	0.007797331
0.127199994	0.677299976	16.63379478	9.373874664	0.001795939	0.010241866
0.128399994	0.774247468	16.64841843	9.573879242	0.002577091	0.01068905
0.129599994	0.634521842	16.69101906	9.77388382	0.002381769	0.010620505
0.130799994	0.489355534	16.70933723	9.973869324	-0.00074327	0.007926226
0.131999993	0.412904829	16.69843292	10.1738739	-0.000938592	0.008201003
0.133199993	0.408453077	16.67373466	10.37387848	-0.000157291	0.009172261
0.134399993	0.529909551	16.66805077	10.57388306	0.00062386	0.00997588
0.135599993	0.525030553	16.67765045	10.77386856	0.000428539	0.00989005
0.136799993	0.475058287	16.64836502	10.97387314	-0.001719729	0.007698685
0.137999993	0.592857718	16.62312508	11.17387772	-0.000938727	0.008059889
0.139199993	0.755940497	16.63803101	11.37388229	0.000819196	0.009318739
0.140399993	0.666649818	16.68285751	11.5738678	0.001600496	0.010076612
0.141599993	0.537679493	16.70558548	11.77387238	0.000428553	0.009285957
0.142799993	0.363383412	16.68239021	11.97387695	-0.001720013	0.007490665
0.143999993	0.491928756	16.65523148	12.17388153	-0.001915335	0.007273108
0.145199993	0.554707348	16.64588928	12.37386703	0.00081921	0.009791702
0.146399993	0.619198799	16.65664673	12.57387161	0.000623888	0.009419471
0.147599993	0.504109621	16.66085243	12.77387619	0.000428567	0.009151846
0.148799993	0.604851186	16.65708542	12.97388077	-0.000743377	0.007839054
0.149999993	0.509759367	16.67427444	13.17386627	-0.000938997	0.007651895
0.151199993	0.542595387	16.68343163	13.37387085	0.000818926	0.009556562
0.152399992	0.439039886	16.68635559	13.57387543	0.000623604	0.009620339
0.153599992	0.334756553	16.67437363	13.77388	0.000428283	0.009596497
0.154799992	0.502651811	16.66379547	13.97388458	-0.001720283	0.007453114
0.155999992	0.547793627	16.65501213	14.17387009	-0.001915605	0.007172674
0.157199992	0.591838598	16.63165283	14.37387466	0.000819238	0.009599775
0.158399992	0.737701714	16.62815666	14.57387924	0.000623916	0.008898824
0.159599992	0.664777219	16.66272354	14.77388382	0.000428595	0.008466095
0.160799992	0.612758219	16.67917824	14.97386932	0.000233273	0.008351356
0.161999992	0.494451016	16.68237686	15.1738739	-0.000938969	0.007390231
0.163199992	0.545674801	16.66318703	15.37387848	0.000818954	0.009229034
0.164399992	0.649167061	16.67583466	15.57388306	0.001599956	0.010000616
0.165599992	0.520410359	16.69015884	15.77386856	0.000428311	0.0090684
0.166799992	0.506855071	16.67702484	15.97387314	-0.000743335	0.008112639
0.167999992	0.537981868	16.65469742	16.17387772	-0.000938657	0.007849783
0.169199992	0.676256657	16.65357971	16.37388229	0.00081867	0.009376556
0.170399992	0.596153796	16.68953705	16.5738678	0.000623348	0.00927195
0.171599992	0.476050138	16.70347595	16.77387238	0.000428027	0.00950858
0.172799991	0.388629556	16.6832428	16.97387695	-0.001719943	0.007690042
0.173999991	0.481378227	16.65732002	17.17388153	-0.000938941	0.008472055
0.175199991	0.531413734	16.65631485	17.37386703	0.000818982	0.010110289
0.176399991	0.609392464	16.6623497	17.57387161	0.00062366	0.009839386
0.177599991	0.625025451	16.65064812	17.77387619	0.001404663	0.010472387
0.178799991	0.663081408	16.64652443	17.97388077	-0.000743903	0.008061379
0.179999991	0.601893246	16.66565895	18.17386627	-0.000938871	0.007755365
0.181199991	0.560335755	16.67599297	18.37387085	0.001795506	0.010589696
0.182399991	0.582461536	16.68640327	18.57387543	0.0006236	0.009624436
0.183599991	0.46169889	16.68153191	18.77388	0.000428278	0.009651855
0.184799991	0.469005167	16.67059708	18.97388458	-0.001720139	0.007626042
0.185999991	0.536540985	16.65775299	19.17387009	-0.00191546	0.007373914
0.187199991	0.597056627	16.62807846	19.37387466	0.000818861	0.009799302
0.188399991	0.729109228	16.63974953	19.57387924	0.000623539	0.009144843
0.189599991	0.603446901	16.66657448	19.77388382	0.000428217	0.00883013
0.190799991	0.577023268	16.68786621	19.97386932	-0.000743726	0.007811785
0.19199999	0.452747881	16.68280792	20.1738739	-0.000939048	0.007892251
0.19319999	0.473874867	16.66197205	20.37387848	0.000818875	0.009709001
0.19439999	0.623875499	16.66393471	20.57388306	0.000623404	0.009429902
0.19559999	0.567241371	16.67831421	20.77386856	0.000428082	0.009357184
0.19679999	0.514516056	16.65369415	20.97387314	-0.000743861	0.00817731
0.19799999	0.654723346	16.63310623	21.17387772	-0.000939183	0.00763312
0.19919999	0.733635008	16.65544891	21.37388229	0.001795362	0.010057539
0.20039999	0.674288154	16.69400406	21.5738678	0.00160004	0.010000318
0.20159999	0.44091773	16.70703506	21.77387238	0.000428096	0.009332448
0.20279999	0.366050661	16.67366409	21.97387695	-0.001720469	0.007410198
0.20399999	0.4747307	16.65517807	22.17388153	-0.001915791	0.007125288
0.20519999	0.509924054	16.6487999	22.37386703	-0.000157868	0.008675605
0.20639999	0.556477606	16.65899658	22.57387161	0.000623432	0.009321123
0.20759999	0.540922999	16.66255188	22.77387619	0.00042811	0.009068996
0.20879999	0.580906332	16.65253067	22.97388077	-0.000743833	0.00773415
0.20999999	0.547338009	16.66558456	23.17386627	-0.000939453	0.007455796
0.21119999	0.587584019	16.67882729	23.37387085	0.00081847	0.009288639
0.212399989	0.485591441	16.69345856	23.57387543	0.000623148	0.009362847
0.213599989	0.319036484	16.68980789	23.77388	0.000427826	0.009448677
0.214799989	0.480177611	16.68468475	23.97388458	-0.000743819	0.008504838
0.215999989	0.475722462	16.67148018	24.17387009	-0.001916061	0.007526129
0.217199989	0.530106783	16.63463783	24.37387466	0.000818782	0.010090321
0.218399989	0.688004971	16.62794495	24.57387924	0.00062346	0.009417087
0.219599989	0.652744234	16.66084671	24.77388382	0.000428138	0.008952171
0.220799989	0.572422922	16.68101692	24.97386932	-0.000744103	0.007864386
0.221999989	0.477308542	16.67940331	25.1738739	-0.000939425	0.007890314
0.223199989	0.457786322	16.65734291	25.37387848	0.000818498	0.009666234
0.224399989	0.537642777	16.66320038	25.57388306	0.0015995	0.010330826
0.225599989	0.565086603	16.67483902	25.77386856	0.000427854	0.009200126
0.226799989	0.543965638	16.66140366	25.97387314	-0.000743791	0.008075684
0.227999989	0.584169507	16.64656639	26.17387772	-0.000939113	0.007693619
0.229199989	0.666017592	16.66175461	26.37388229	0.001795134	0.010215491
0.230399989	0.624664187	16.69369125	26.5738678	0.001599812	0.010178238
0.231599989	0.452323645	16.70786667	26.77387238	0.00042757	0.009487718
0.232799988	0.344924718	16.68039322	26.97387695	-0.0017204	0.00769034
0.233999988	0.375636756	16.65633774	27.17388153	-0.001915721	0.007475764
0.235199988	0.482907653	16.653965	27.37386703	0.000818525	0.010092109
0.236399988	0.62735194	16.65655136	27.57387161	0.001599528	0.010748953
0.237599988	0.596973181	16.65493584	27.77387619	0.000427882	0.009444803
0.238799988	0.66048497	16.65131378	27.97388077	-0.001720684	0.007094592
0.239999988	0.582202852	16.66986465	28.17386627	-0.000939327	0.007794704
0.241199988	0.513873219	16.67366219	28.37387085	0.000818465	0.009648874
0.242399988	0.567602754	16.67572403	28.57387543	0.000623143	0.009542182
0.243599988	0.501932085	16.66361618	28.77388	0.000427822	0.009363964
0.244799988	0.522332311	16.66178513	28.97386551	-0.000744048	0.008157343
0.245999988	0.550815105	16.64832687	29.17387009	-0.000939369	0.007835478
0.247199988	0.684759736	16.63685799	29.37387466	0.001795026	0.010247231
0.248399988	0.771365345	16.65945435	29.57387924	0.002576178	0.010763556
0.249599988	0.636776567	16.69750595	29.77388382	0.002380856	0.010774881
0.250799988	0.4847413	16.71259308	29.97386932	-0.000744183	0.008139014
0.251999988	0.401848197	16.69609451	30.1738739	-0.000939504	0.008419156
0.253199987	0.469175488	16.66413498	30.37387848	0.000818418	0.01028955
0.254399987	0.557703555	16.66953278	30.57388306	0.00159957	0.011027604
0.255599987	0.583683312	16.68210411	30.77386856	0.000427626	0.009990185
0.256799987	0.462466031	16.65806961	30.97387314	-0.001720642	0.007896572
0.257999987	0.577873766	16.62724304	31.17387772	-0.001915963	0.007361919
0.259199987	0.711112082	16.62874031	31.37388229	0.000818283	0.009584576
0.260399987	0.68743819	16.66820145	31.5738678	0.001599584	0.010188669
0.261599987	0.655619442	16.69235229	31.77387238	0.00042764	0.009221584
0.262799987	0.389766872	16.68175125	31.97387695	-0.001720926	0.007367283
0.263999987	0.458147883	16.66447639	32.17388153	-0.001916247	0.007183701
0.265199987	0.549910188	16.6558094	32.37386703	0.000818297	0.009854883
0.266399987	0.636156797	16.66413116	32.57387161	0.000622976	0.009604841
0.267599987	0.560337603	16.65692139	32.77387619	0.000427654	0.00932917
0.268799987	0.643153489	16.65335083	32.97388077	-0.00074429	0.007960647
0.269999987	0.574633479	16.67325592	33.17386627	-0.000939909	0.0077416
0.271199987	0.581250608	16.6833725	33.37387085	0.000818013	0.009656101
0.272399987	0.495228797	16.69004059	33.57387543	0.000622692	0.009725243
0.273599986	0.494586259	16.68217468	33.77388	0.00042737	0.009749979
0.274799986	0.532371521	16.67026329	33.97386551	-0.001721196	0.007701665
0.275999986	0.467105567	16.65550232	34.17387009	-0.001916518	0.007515699
0.277199986	0.593285561	16.62542725	34.37387466	0.000818325	0.009901077
0.278399986	0.753495991	16.63378143	34.57387924	0.000623004	0.009216517
0.279599986	0.62461704	16.66602135	34.77388382	0.000427682	0.008873194
0.280799986	0.586713433	16.67973709	34.97386932	-0.00074456	0.007798523
0.281999986	0.531488359	16.6727581	35.1738739	-0.000939881	0.007750541
0.283199986	0.526807845	16.6568203	35.37387848	0.000818041	0.009482652
0.284399986	0.560522497	16.66643143	35.57388306	0.001599044	0.010192543
0.285599986	0.58725965	16.68225098	35.77386856	0.000427398	0.009120852
0.286799986	0.55266124	16.66365623	35.97387314	-0.000744248	0.008051842
0.287999986	0.605797946	16.6473999	36.17387772	-0.000939569	0.007686168
0.289199986	0.659896672	16.6567955	36.37388229	0.000817757	0.009215027
0.290399986	0.57589221	16.6851387	36.5738678	0.001599356	0.0100483
0.291599986	0.5113464	16.69778442	36.77387238	0.000427114	0.00922218
0.292799986	0.394192994	16.68650818	36.97387695	-0.001720856	0.007392019
0.293999985	0.365914017	16.6595993	37.17388153	-0.000939853	0.008203834
0.295199985	0.52790767	16.66789818	37.37386703	-0.000158851	0.008928031
0.296399985	0.559719622	16.67007065	37.57387161	-0.000354173	0.008776635
0.297599985	0.483698696	16.64566803	37.77387619	-0.000549494	0.008494109
0.298799985	0.640109658	16.63034058	37.97388077	-0.00172114	0.006876439
0.299999985	0.574353516	16.64885712	38.17386627	-0.000939784	0.007352438
0.301199985	0.574580193	16.66320419	38.37387085	0.000818009	0.008993223
0.302399985	0.605445385	16.6670723	38.57387543	0.000622687	0.008795336
0.303599985	0.524460256	16.6726532	38.77388	0.000427365	0.008630827
0.304799985	0.61080575	16.66490173	38.97386551	-0.000744504	0.007470697
0.305999985	0.60111171	16.66588974	39.17387009	-0.000939826	0.007281154
0.307199985	0.632616043	16.6408577	39.37387466	0.000817948	0.008868277
0.308399985	0.7182073	16.64437103	39.57387924	0.001599248	0.00934422
0.309599985	0.669516444	16.67039871	39.77388382	0.001403927	0.0090307
0.310799985	0.61032027	16.68597794	39.97386932	-0.000744639	0.007016659
0.311999985	0.557814777	16.68610001	40.1738739	-0.000939961	0.007073283
0.313199984	0.488751113	16.66702652	40.37387848	0.000817962	0.00896275
0.314399984	0.620687604	16.67744827	40.57388306	0.000622491	0.008815974
0.315599984	0.507294834	16.68593216	40.77386856	0.00042717	0.008799881
0.316799984	0.545216918	16.65936852	40.97387314	-0.001721098	0.006722361
0.317999984	0.618751884	16.63215637	41.17387772	-0.000940096	0.007167011
0.319199984	0.728073895	16.63703346	41.37388229	0.000817827	0.008494407
0.320399984	0.695085764	16.67668533	41.5738678	0.001599127	0.009178966
0.321599984	0.565882206	16.69696045	41.77387238	0.000427184	0.008319169
0.322799984	0.454575747	16.68962669	41.97387695	-0.00074476	0.007494539
0.323999984	0.443087459	16.67461014	42.17388153	-0.001916704	0.006492287
0.325199984	0.492881387	16.65663528	42.37386703	0.000817841	0.009214729
0.326399984	0.581035554	16.65805817	42.57387161	0.000622519	0.008899122
0.327599984	0.607362926	16.64726639	42.77387619	0.000427198	0.00853315
0.328799984	0.662400186	16.65645599	42.97388077	-0.000744746	0.007132441
0.329999984	0.504730046	16.6710453	43.17386627	-0.000940366	0.006962866
0.331199984	0.531712532	16.67425156	43.37387085	0.000817557	0.008806139
0.332399984	0.495497346	16.68320274	43.57387543	0.000622235	0.00876978
0.333599983	0.408230811	16.68371773	43.77388	0.000426914	0.008766502
0.334799983	0.473595262	16.66894913	43.97386551	-0.001721652	0.006732792
0.335999983	0.47620979	16.65356827	44.17387009	-0.001916974	0.006478876
0.337199983	0.569441855	16.61526871	44.37387466	-0.000159051	0.007805973
0.338399983	0.783429146	16.61845016	44.57387924	0.000622547	0.007921904
0.339599983	0.689178526	16.66001129	44.77386475	0.000427226	0.00742659
0.340799983	0.572865069	16.67873001	44.97386932	-0.000745016	0.006341487
0.341999983	0.530068755	16.67007446	45.1738739	-0.000940338	0.00625208
0.343199983	0.518533528	16.64720917	45.37387848	0.000817585	0.007901341
0.344399983	0.62269789	16.65793228	45.57388306	0.000622263	0.007485002
0.345599983	0.570292652	16.67510223	45.77386856	0.000426942	0.007311255
0.346799983	0.495281368	16.66321373	45.97387314	-0.001721624	0.005225688
0.347999983	0.5722422	16.63314629	46.17387772	-0.000940026	0.005745739
0.349199983	0.724833488	16.64052773	46.37388229	0.000817301	0.007080287
0.350399983	0.560737848	16.68430519	46.5738678	0.000621979	0.006880313
0.351599983	0.516403735	16.70336914	46.77387238	0.000426657	0.007087439
0.352799983	0.364749283	16.68343925	46.97387695	-0.001721312	0.005296916
0.353999982	0.358946532	16.66807556	47.17388153	-0.001916634	0.005166084
0.355199982	0.468921393	16.66432953	47.37386703	-0.000159307	0.006906241
0.356399982	0.538263798	16.65614128	47.57387161	0.000622291	0.00760898
0.357599982	0.635061085	16.63972664	47.77387619	0.000426969	0.007140487
0.358799982	0.74600786	16.63653564	47.97388077	-0.000745272	0.005565137
0.359999982	0.630040109	16.66429329	48.17386627	-0.00094024	0.005219188
0.361199982	0.556964159	16.67865562	48.37387085	0.000817552	0.007065013
0.362399982	0.541733146	16.68568039	48.57387543	0.000622231	0.007045344
0.363599982	0.473082989	16.67167282	48.77388	0.000426909	0.007009581
0.364799982	0.560255051	16.66884232	48.97386551	-0.00074496	0.005839318
0.365999982	0.561199009	16.66236877	49.17387009	-0.000940282	0.005636066
0.367199982	0.632753789	16.64501572	49.37387466	0.000817492	0.007191002
0.368399982	0.703104973	16.64913368	49.57387924	0.001598792	0.007719398
0.369599982	0.651099384	16.68335342	49.77386475	0.001403471	0.00755012
0.370799982	0.57257086	16.70214653	49.97386932	-0.000745095	0.00574708
0.371999982	0.363162339	16.69625854	50.1738739	-0.00191689	0.005020946
0.373199982	0.423721641	16.65917969	50.37387848	0.000817506	0.007835031
0.374399981	0.595387578	16.66470337	50.57388306	0.000622035	0.007533878
0.375599981	0.50672549	16.6693306	50.77386856	0.000426713	0.007374734
0.376799981	0.536177695	16.64015388	50.97387314	-0.00074523	0.006039292
0.377999981	0.698885322	16.63327789	51.17387772	-0.000940552	0.005418211
0.379199981	0.760947824	16.64853668	51.37388229	0.001793993	0.007809252
0.380399981	0.670509219	16.69232941	51.5738678	0.001598671	0.007697195
0.381599981	0.475188017	16.70141792	51.77387238	0.000426727	0.006978065
0.382799981	0.398679376	16.67428589	51.97387695	-0.000745216	0.006081313
0.383999981	0.517083168	16.66050339	52.17388153	-0.000940538	0.005844682
0.385199981	0.597454906	16.65758133	52.37386703	0.000817385	0.007515997
0.386399981	0.614670813	16.67045784	52.57387161	0.000622063	0.007299036
0.387599981	0.563530922	16.66184616	52.77387619	0.000426741	0.00709042
0.388799981	0.613012254	16.66463089	52.97388077	-0.000745202	0.005831569
0.389999981	0.481525958	16.67388535	53.17386627	-0.001917146	0.004738718
0.391199981	0.475669444	16.67304993	53.37387085	0.000817101	0.007587224
0.392399981	0.531521201	16.67789841	53.57387543	0.000621779	0.007498413
0.393599981	0.378135532	16.67479706	53.77388	0.000426457	0.007462353
0.39479998	0.56063807	16.67910194	53.97386551	-0.001722109	0.005417913
0.39599998	0.505568445	16.66816711	54.17387009	-0.00191743	0.00535652
0.39719998	0.521206617	16.63455772	54.37387466	-0.000159508	0.006892532
0.39839998	0.690925658	16.63043976	54.57387924	0.000622091	0.007186383
0.39959998	0.678721189	16.66312408	54.77386475	0.000426769	0.006781369
0.40079998	0.581228018	16.68491364	54.97386932	-0.000745472	0.00576511
0.40199998	0.530926347	16.67285156	55.1738739	-0.000940794	0.005747825
0.40319998	0.495495826	16.65128136	55.37387848	0.000817128	0.007432252
0.40439998	0.658787251	16.66318512	55.57388306	0.000621807	0.007089823
0.40559998	0.573661566	16.68402672	55.77386856	0.000426485	0.007028133
0.40679998	0.475859255	16.66966057	55.97387314	-0.000745161	0.005996376
0.40799998	0.558695197	16.64281082	56.17387772	-0.000940482	0.005634874
0.40919998	0.682400942	16.65039825	56.37388229	0.000816844	0.00709489
0.41039998	0.621162474	16.68788147	56.5738678	0.000621523	0.006958395
0.41159998	0.429666162	16.70363617	56.77387238	0.000426201	0.007192641
0.41279998	0.392456919	16.6846447	56.97387695	-0.001721769	0.005370826
0.41399998	0.346944004	16.66148376	57.17388153	-0.00191709	0.005243868
0.415199979	0.504710495	16.65560913	57.37386703	0.000817156	0.007876009
0.416399979	0.596800327	16.66270638	57.57387161	0.000621835	0.00760898
0.417599979	0.599428952	16.65797234	57.77387619	0.000426513	0.007340759
0.418799979	0.597511292	16.6464119	57.97388077	-0.000745729	0.005952567
0.419999979	0.583824992	16.658638	58.17386627	-0.000940696	0.005586948
0.421199979	0.621736467	16.67190742	58.37387085	0.000817096	0.007330254
0.422399979	0.524467885	16.6755085	58.57387543	0.000621774	0.007220581
0.423599979	0.505741179	16.66614151	58.77388	0.000426453	0.007045344
0.424799979	0.532949746	16.66727448	58.97386551	-0.001721964	0.004894361
0.425999979	0.512759686	16.65985489	59.17387009	-0.000940738	0.005644411
0.427199979	0.58244729	16.63449478	59.37387466	0.000817035	0.007131994
0.428399979	0.749713957	16.63999557	59.57387924	0.001598336	0.007478595
0.429599979	0.644900262	16.67956543	59.77386475	0.001403014	0.00723958
0.430799979	0.548520088	16.69285202	59.97386932	-0.000745552	0.005363822
0.431999979	0.436063915	16.68345261	60.1738739	-0.000940873	0.005472302
0.433199979	0.48854816	16.66295052	60.37387848	0.000817049	0.007303953
0.434399978	0.672087848	16.67423248	60.57386398	0.000621579	0.007075518
0.435599978	0.535406828	16.68461227	60.77386856	0.000426257	0.007083863
0.436799978	0.493962526	16.66012955	60.97387314	-0.000745687	0.006003529
0.437999978	0.638246536	16.63247681	61.17387772	-0.000941008	0.005505234
0.439199978	0.724123299	16.64391708	61.37388229	0.001793536	0.007856935
0.440399978	0.700744987	16.67734909	61.5738678	0.001598215	0.007592291
0.441599978	0.520436764	16.69648361	61.77387238	0.000426271	0.006752759
0.442799978	0.38196069	16.68649101	61.97387695	-0.000745673	0.005897731
0.443999978	0.444797754	16.67166519	62.17388153	-0.001917616	0.004867464
0.445199978	0.51390475	16.66164017	62.37386703	0.000816928	0.007561296
0.446399978	0.610057235	16.67007446	62.57387161	0.000621607	0.007354766
0.447599978	0.563460529	16.66552734	62.77387619	0.000426285	0.007183105
0.448799978	0.60438174	16.65857506	62.97388077	-0.001722281	0.004926771
0.449999978	0.455619603	16.67207336	63.17386627	-0.000941278	0.005747527
0.451199978	0.503292203	16.66807175	63.37387085	0.000816644	0.007554442
0.452399978	0.531486154	16.67935562	63.57387543	0.001598243	0.008431524
0.453599978	0.495532155	16.68122482	63.77388	0.000426001	0.007425398
0.454799977	0.50104773	16.67685509	63.97386551	-0.001722565	0.005428642
0.455999977	0.488265574	16.66322899	64.17387009	-0.001917887	0.005277842
0.457199977	0.55584234	16.62524414	64.37387466	-0.000159964	0.006736666
0.458399977	0.715378761	16.62382507	64.57387924	0.000621635	0.006942898
0.459599977	0.6521312	16.65897369	64.77386475	0.000426313	0.006465465
0.460799977	0.580994308	16.6737709	64.97386932	-0.000745929	0.005331784
0.461999977	0.482714713	16.67779922	65.1738739	-0.00094125	0.005289465
0.463199977	0.445221633	16.66128922	65.37387848	0.000816672	0.007087141
0.464399977	0.532257378	16.67494965	65.57386398	0.00062135	0.00688836
0.465599977	0.531552613	16.68770599	65.77386856	0.000426029	0.006882995
0.466799977	0.458726674	16.67840576	65.97387314	-0.001722537	0.00497058
0.467999977	0.464102596	16.63941574	66.17387772	-0.001917859	0.004660636
0.469199977	0.664432228	16.63106537	66.37388229	0.000816388	0.006927997
0.470399977	0.633852243	16.67205429	66.5738678	0.000621066	0.006554574
0.471599977	0.5331949	16.69601631	66.77387238	0.000425745	0.006643087
0.472799977	0.394564569	16.67978096	66.97387695	-0.001722225	0.004789978
0.473999977	0.314211696	16.66319847	67.17388153	-0.001917547	0.004643351
0.475199976	0.501992404	16.66198349	67.37386703	0.0008167	0.007316917
0.476399976	0.56754905	16.65875626	67.57387161	-0.000355542	0.00609085
0.477599976	0.607836604	16.64422607	67.77387619	0.000426057	0.006692261
0.478799976	0.675972641	16.63908768	67.97388077	-0.000746185	0.005166978
0.479999976	0.603272915	16.66194153	68.17386627	-0.000941153	0.004806127
0.481199976	0.601448178	16.67892838	68.37387085	0.00081664	0.006632879
0.482399976	0.50306356	16.68086433	68.57387543	0.000621318	0.006585196
0.483599976	0.514885068	16.67468643	68.77388	0.000425996	0.006492212
0.484799976	0.524263322	16.66526413	68.97386551	-0.000745873	0.005332083
0.485999976	0.531774521	16.66238403	69.17387009	-0.000941195	0.005087703
0.487199976	0.609207213	16.64081192	69.37387466	0.000816579	0.006622374
0.488399976	0.710980535	16.65115929	69.57387924	0.001597879	0.007166266
0.489599976	0.601675987	16.68260574	69.77386475	0.001402558	0.007026792
0.490799976	0.525694728	16.68998528	69.97386932	-0.000746008	0.005146861
0.491999976	0.45717448	16.68011665	70.1738739	-0.00094133	0.00518918
0.493199976	0.481925607	16.66038132	70.37387848	0.000816593	0.006973147
0.494399976	0.693324208	16.66416931	70.57386398	0.000621122	0.006654114
0.495599975	0.563487113	16.6755085	70.77386856	0.000425801	0.006511658
0.496799975	0.482107371	16.6675415	70.97387314	-0.001722467	0.004457384
0.497999975	0.530916154	16.63832855	71.17387772	-0.001917789	0.004080683
0.499199975	0.668061078	16.63841438	71.37388229	0.000816458	0.006410629
0.500399975	0.68212676	16.67074585	71.5738678	0.000621136	0.00606969
0.501599975	0.496814072	16.68927765	71.77387238	0.000425815	0.006108433
0.502799975	0.412702501	16.67514038	71.97387695	-0.001722751	0.004156977
0.503999975	0.49639672	16.6594429	72.17388153	-0.000941451	0.004903525
0.505199975	0.552130282	16.65914154	72.37386703	0.000816472	0.006564707
0.506399975	0.621063292	16.66812134	72.57387161	0.00062115	0.006349832
0.507599975	0.546126664	16.65846443	72.77387619	0.000425829	0.006113201
0.508799975	0.61916256	16.65156364	72.97388077	-0.000746115	0.004737228
0.509999975	0.566603363	16.6673317	73.17386627	-0.000941735	0.004468709
0.511199975	0.573952138	16.67956161	73.37387085	0.000816188	0.00633046
0.512399975	0.486981958	16.68879318	73.57387543	0.001597786	0.007346421
0.513599975	0.472548008	16.68470764	73.77388	0.000425545	0.006425232
0.514799975	0.514206529	16.68609619	73.97386551	-0.001723021	0.004465431
0.515999974	0.48658821	16.67542267	74.17387009	-0.001918343	0.00445351
0.517199974	0.505793095	16.63849258	74.37387466	-0.00016042	0.006058067
0.518399974	0.665823162	16.62620163	74.57387924	0.000621178	0.006374568
0.519599974	0.617456436	16.65680504	74.77386475	0.000425857	0.005925745
0.520799974	0.606963575	16.67769051	74.97386932	-0.000746385	0.00478968
0.521999974	0.521544516	16.67633057	75.1738739	-0.001918031	0.003774315
0.523199974	0.435435474	16.65194702	75.37387848	0.000816216	0.006464869
0.524399974	0.60409373	16.65031052	75.57386398	0.000620894	0.006044358
0.525599974	0.606140018	16.67139244	75.77386856	0.000425573	0.005795807
0.526799974	0.58804363	16.66501617	75.97387314	-0.000746073	0.004658252
0.527999974	0.582515419	16.64669037	76.17387772	-0.000941395	0.00432238
0.529199974	0.686852515	16.65691757	76.37386322	0.001792852	0.006838888
0.530399974	0.54081887	16.6989212	76.5738678	0.00159753	0.006827563
0.531599974	0.44441402	16.71424866	76.77387238	0.000425288	0.006176382
0.532799974	0.393498898	16.69240761	76.97387695	-0.001722681	0.004456788
0.533999974	0.316930562	16.67004967	77.17388153	-0.001918003	0.004392117
0.535199973	0.42169711	16.65309525	77.37386703	0.000816244	0.007054061
0.536399973	0.613723695	16.65402603	77.57387161	0.000620922	0.006658882
0.537599973	0.595714808	16.65024376	77.77387619	0.0004256	0.006303638
0.538799973	0.608219087	16.65122223	77.97388077	-0.000746641	0.004904717
0.539999973	0.581781685	16.66571045	78.17386627	-0.000941609	0.00463089
0.541199973	0.557663977	16.68230438	78.37387085	0.000816183	0.00651367
0.542399973	0.511688888	16.68363762	78.57387543	0.000620862	0.006516054
0.543599973	0.457178235	16.67022705	78.77388	0.00042554	0.006414726
0.544799973	0.521924853	16.66264725	78.97386551	-0.001722877	0.004222021
0.545999973	0.553660154	16.65006256	79.17387009	-0.000941651	0.004910082
0.547199973	0.685313344	16.63623238	79.37387466	0.000816123	0.006345809
0.548399973	0.745715499	16.65117264	79.57387924	0.001597423	0.006852746
0.549599973	0.607262194	16.68666458	79.77386475	0.001402101	0.006738901
0.550799973	0.466516882	16.70355988	79.97386932	-0.000746464	0.004992485
0.551999973	0.408977836	16.69870758	80.1738739	-0.000941786	0.005230904
0.553199973	0.38511923	16.67185211	80.37387848	0.000816137	0.00718236
0.554399973	0.531218946	16.66941071	80.57386398	0.000620666	0.006981343
0.555599972	0.497186601	16.68108559	80.77386856	0.000425344	0.006959289
0.556799972	0.4738653	16.65111351	80.97387314	-0.001722923	0.004845411
0.557999972	0.583619654	16.6240387	81.17387772	-0.000941921	0.005214363
0.559199972	0.671459198	16.63327408	81.37386322	0.000816002	0.006458312
0.560399972	0.683413029	16.66784668	81.5738678	0.001597302	0.007061809
0.561599972	0.578675985	16.70111084	81.77387238	0.00140198	0.007108301
0.562799972	0.425818771	16.70051384	81.97387695	-0.001723208	0.004438311
0.563999972	0.3268978	16.67331696	82.17388153	-0.000941907	0.005442947
0.565199972	0.505847991	16.65503883	82.37386703	0.000816016	0.007139891
0.566399972	0.556521416	16.66247177	82.57387161	0.000620694	0.006869584
0.567599972	0.551009238	16.65296555	82.77387619	0.000425372	0.006545335
0.568799972	0.616765499	16.65363312	82.97388077	-0.000746571	0.005143732
0.569999972	0.543213785	16.66943359	83.17386627	-0.000942191	0.00489071
0.571199972	0.56531781	16.68402672	83.37387085	0.000815731	0.006797761
0.572399972	0.452183753	16.69556808	83.57387543	0.00062041	0.006891936
0.573599972	0.369203061	16.68477631	83.77388	0.000425088	0.006972402
0.574799972	0.483036369	16.67305374	83.97386551	-0.001723478	0.004911572
0.575999971	0.399329185	16.6579628	84.17387009	-0.001918799	0.004749447
0.577199971	0.570882559	16.62405396	84.37387466	-0.000160877	0.006157607
