%	3-10788-38173-A-andereRichtung				
Zeit	Drehmoment	Geschwindigkeit	Position	Lag_error	Position_difference
0.051199999	-0.000465849	0.023591707	0	0.000968874	-0.026509315
0.051999999	0.000122774	0.02318361	0	0.000968874	-0.026322752
0.052799999	0.000463176	0.021593483	0	0.000968874	-0.026144534
0.053599999	-0.029884122	0.016539464	0	0.000968874	-0.025989562
0.054399999	-0.004879684	0.006966241	0	0.000968874	-0.025903732
0.055199999	0.002272456	2.56081E-05	0	0.000968874	-0.02588585
0.055999999	-0.002041969	-0.002522284	0	0.000968874	-0.025903136
0.056799999	0.001411327	0.000624668	0	0.000968874	-0.025910884
0.057599999	-0.001632926	0.004192741	0	0.000968874	-0.025886446
0.058399999	0.001050576	0.005924487	0	0.000968874	-0.025842339
0.059199999	-0.009682366	0.007476272	0	0.000968874	-0.025788099
0.059999998	-0.000344799	0.007824715	0	0.000968874	-0.025723726
0.060799998	-0.00042182	0.008600865	0	0.000968874	-0.02565816
0.061599998	0.000364967	0.008751819	0	0.000968874	-0.025588423
0.062399998	-0.001083401	0.008118641	0	0.000968874	-0.025519878
0.063199998	0.000320278	0.00762272	0	-7.59959E-06	-0.026431978
0.063999998	-0.000710965	0.0068001	0	-7.59959E-06	-0.026374757
0.064799998	-0.001022523	0.005565907	0	-7.59959E-06	-0.026325881
0.065599998	-0.001000347	0.004110413	0	-7.59959E-06	-0.026287138
0.066399998	0.004935592	0.002808725	0	-7.59959E-06	-0.026260316
0.067199998	-0.000132359	0.00206613	0	-7.59959E-06	-0.026242435
0.067999998	0.000251757	0.00127466	0	-7.59959E-06	-0.026229322
0.068799998	0.003447637	0.000917857	0	-7.59959E-06	-0.026222765
0.069599998	0.000310499	0.000392642	0	0.000968874	-0.025241524
0.070399998	0.001144285	0.000508828	0	-7.59959E-06	-0.026216209
0.071199998	0.0007022	0.000385704	0	-7.59959E-06	-0.026213825
0.071999998	0.002899085	0.000517707	0	-7.59959E-06	-0.026211441
