%	3-10788-38173-A-stehend				
Zeit	Drehmoment	Geschwindigkeit	Position	Lag_error	Position_difference
0.139999996	-22.1547699	24.21904945	28.91622543	-0.051557845	0.009247437
0.140799996	-20.88557243	21.15865517	29.10057068	-0.047887634	0.006859675
0.141599996	-19.23786354	18.38113403	29.26271439	-0.041013947	0.00656873
0.142399996	-17.48828125	15.89497375	29.40408707	-0.036349795	0.004238188
0.143199996	-15.90494442	13.56508923	29.52613831	-0.030519101	0.003378391
0.143999996	-14.18978119	11.41868401	29.63026047	-0.026981919	0.000353307
0.144799996	-12.56796169	9.496421814	29.71788406	-0.022362093	-0.001188368
0.145599996	-11.16925621	7.804784775	29.79043961	-0.017189967	-0.001279414
0.146399996	-9.990624428	6.28148222	29.84933853	-0.014925139	-0.003273189
0.147199996	-8.997600555	4.924305916	29.89603043	-0.01316853	-0.004906058
0.147999996	-7.986670494	3.701080322	29.93190765	-0.011473552	-0.005973577
0.148799996	-6.824304104	2.630320549	29.95840073	-0.009393923	-0.006331801
0.149599996	-5.564034939	1.718558192	29.97692108	-0.00843645	-0.007603914
0.150399996	-4.306214809	0.987314105	29.98893738	-0.006201601	-0.007495433
0.151199996	-2.987979174	0.437831074	29.99582291	-0.004196189	-0.007433444
0.151999996	-1.669952393	0.075644203	29.99900818	-0.002950398	-0.007922053
0.152799996	-0.539877653	-0.097056478	29.99994278	-0.001041322	-0.007402599
0.153599996	0.517523289	-0.105279826	30	-3.8743E-06	-0.007434636
0.154399996	0.775613606	0.007250151	30	-3.8743E-06	-0.007768422
0.155199996	0.471952319	0.109790407	30	-3.8743E-06	-0.00715211
0.155999996	0.075472824	0.156860709	30	-0.000980347	-0.006944835
0.156799996	-0.106976599	0.155667543	30	-0.002933592	-0.007614195
0.157599996	-0.271301895	0.122633457	30	-0.003910065	-0.007485598
0.158399996	-0.27348721	0.078128457	30	-0.004886687	-0.007699281
0.159199996	-0.226660252	0.037470005	30	-0.004886687	-0.007284433
0.159999996	-0.144086242	6.94483E-05	30	-0.004886687	-0.007180721
0.160799996	-0.031656262	-0.014822315	30	-0.004886687	-0.007286817
0.161599996	-0.002073128	-0.014709969	30	-0.004886687	-0.007415563
0.162399996	-0.002006636	-0.007736654	30	-0.004886687	-0.007503778
0.163199996	-0.063810393	-0.000958515	30	-0.004886687	-0.007524043
0.163999996	-0.097317368	-0.001401012	30	-0.004886687	-0.007528812
0.164799996	-0.098052092	-0.004660357	30	-0.004886687	-0.007558614
0.165599996	-0.106554143	-0.005981653	30	-0.004886687	-0.007602125
0.166399996	-0.127519861	-0.008839576	30	-0.004886687	-0.007663518
0.167199996	-0.137231722	-0.010927407	30	-0.004886687	-0.007746965
0.167999996	-0.144211262	-0.012873976	30	-0.004886687	-0.007840544
0.168799996	-0.153792962	-0.014094597	30	-0.004886687	-0.007952005
0.169599996	-0.179339826	-0.017411888	30	-0.004886687	-0.00807479
0.170399996	-0.196909979	-0.019984778	30	-0.004886687	-0.008227974
0.171199996	-0.194939449	-0.02224106	30	-0.004886687	-0.008394271
0.171999996	-0.156861231	-0.023648676	30	-0.003910065	-0.007602423
0.172799996	-0.145013377	-0.020775046	30	-0.003910065	-0.007775873
0.173599996	-0.18428646	-0.018593101	30	-0.003910065	-0.007925481
0.174399996	-0.176523298	-0.017311202	30	-0.003910065	-0.008066148
0.175199996	-0.21010536	-0.015694402	30	-0.003910065	-0.008194298
0.175999996	-0.221522048	-0.015025245	30	-0.003910065	-0.008317679
0.176799996	-0.207352743	-0.017442115	30	-0.002933592	-0.007474124
0.177599996	-0.193595245	-0.015628077	30	-0.003910065	-0.008591861
0.178399995	-0.21765694	-0.015067665	30	-0.002933592	-0.007736981
0.179199995	-0.196157172	-0.013961619	30	-0.002933592	-0.007861555
0.179999995	-0.209889755	-0.011834268	30	-0.002933592	-0.007964671
0.180799995	-0.247835681	-0.012502246	30	-0.002933592	-0.008057654
0.181599995	-0.237144664	-0.016185466	30	-0.002933592	-0.008172095
0.182399995	-0.220290288	-0.017496001	30	-0.001956969	-0.007331371
0.183199995	-0.20169346	-0.015305483	30	-0.002933592	-0.008437932
0.183999995	-0.239109322	-0.013790218	30	-0.002933592	-0.008546412
0.184799995	-0.260351181	-0.016293904	30	-0.002933592	-0.008662045
0.185599995	-0.227050379	-0.019607568	30	-0.001956969	-0.00783205
0.186399995	-0.19444561	-0.01798928	30	-0.001956969	-0.007983446
0.187199995	-0.213614926	-0.013129078	30	-0.001956969	-0.008104444
0.187999995	-0.221445262	-0.009491181	30	-0.001956969	-0.008192658
0.188799995	-0.243637323	-0.010251014	30	-0.001956969	-0.008268356
0.189599995	-0.237974301	-0.011723427	30	-0.001956969	-0.008362532
0.190399995	-0.253761411	-0.013324196	30	-0.001956969	-0.00846386
0.191199995	-0.212614551	-0.014634963	30	-0.000980347	-0.007605851
0.191999995	-0.187494352	-0.010293104	30	-0.000980347	-0.007708967
0.192799995	-0.192081705	-0.004163718	30	-0.000980347	-0.007762015
0.193599995	-0.227891192	-0.000241606	30	-0.000980347	-0.007772148
0.194399995	-0.243666813	-0.002483105	30	-0.000980347	-0.007776916
0.195199995	-0.226396754	-0.004420652	30	-0.000980347	-0.007808506
0.195999995	-0.232694879	-0.003433474	30	-0.000980347	-0.007838905
0.196799995	-0.250831068	-0.004116834	30	-0.000980347	-0.007867515
0.197599995	-0.229871213	-0.00446688	30	-0.000980347	-0.007905066
0.198399995	-0.244523942	-0.005345575	30	-0.000980347	-0.007941425
0.199199995	-0.243787155	-0.006247997	30	-0.000980347	-0.007987916
0.199999995	-0.233963251	-0.00668624	30	-0.000980347	-0.008042753
0.200799995	-0.238727525	-0.007188605	30	-0.000980347	-0.008097589
0.201599995	-0.240367129	-0.006661209	30	-0.000980347	-0.008151233
0.202399995	-0.26077956	-0.007196354	30	-0.000980347	-0.008207262
0.203199995	-0.241105855	-0.007900353	30	-0.000980347	-0.00826925
0.203999995	-0.2383039	-0.007730149	30	-0.000980347	-0.008333623
0.204799995	-0.232781813	-0.007356295	30	-0.000980347	-0.008392036
0.205599995	-0.264991224	-0.007090785	30	-0.000980347	-0.008448064
0.206399995	-0.262077838	-0.006897239	30	-0.000980347	-0.008501709
0.207199995	-0.251949966	-0.00624253	30	-0.000980347	-0.008551776
0.207999995	-0.258557677	-0.006760404	30	-0.000980347	-0.008600652
0.208799995	-0.256955504	-0.006634447	30	-0.000980347	-0.008651912
0.209599995	-0.287933648	-0.007557897	30	-0.000980347	-0.008704364
0.210399995	-0.263196021	-0.009161608	30	-0.000980347	-0.00877589
0.211199995	-0.256492704	-0.009187334	30	-3.8743E-06	-0.007875711
0.211999995	-0.203450888	-0.007642947	30	-3.8743E-06	-0.007947832
0.212799995	-0.206777304	-0.001222742	30	-3.8743E-06	-0.007980615
0.213599995	-0.224907443	0.00264304	30	-3.8743E-06	-0.007965118
0.214399995	-0.222480997	0.002120967	30	-3.8743E-06	-0.007942468
0.215199995	-0.230409846	-0.001208544	30	-3.8743E-06	-0.00794068
0.215999995	-0.22512202	-0.002757743	30	-3.8743E-06	-0.007964522
0.216799995	-0.217865899	-0.000936043	30	-3.8743E-06	-0.007980615
0.217599995	-0.08395689	0.003452583	30.00009537	8.50575E-05	-0.007975847
0.218399994	1.206017733	0.078651771	30.00125885	0.00124117	-0.007722527
0.219199994	2.961181402	0.334678441	30.00490189	0.0039109	-0.007019937
0.219999994	5.047647953	0.840295017	30.01245499	0.00756376	-0.00602439
0.220799994	6.991918564	1.621955276	30.02534866	0.011669863	-0.00448212
0.221599994	8.543506622	2.633722067	30.04501343	0.015698724	-0.002322942
0.222399994	9.851149559	3.842335224	30.07284164	0.017167211	-0.001782179
0.223199994	10.9118824	5.197166443	30.1102829	0.018474704	-0.000546426
0.223999994	11.98236561	6.682589531	30.15874863	0.020067496	0.001444817
0.224799994	13.34296322	8.316366196	30.21966934	0.020438917	0.002332479
0.225599994	14.78428555	10.12921524	30.29445648	0.023941454	0.00644505
0.226399994	16.209692	12.12620163	30.38455963	0.026138725	0.009351373
0.227199994	17.43379974	14.33197021	30.49135208	0.028453639	0.012673885
0.227999994	18.91932678	16.69340134	30.61630249	0.030355868	0.015949458
0.228799994	20.07943344	19.18765259	30.7608223	0.031315214	0.0182347
0.229599994	20.93262672	21.85755539	30.92632294	0.033731521	0.021767765
0.230399994	21.73564911	24.70259094	31.11423492	0.037074136	0.026113838
0.231199994	23.32574463	27.72085571	31.32598877	0.041789361	0.031540245
0.231999994	23.95988464	31.00043488	31.56297684	0.04637083	0.036933273
0.232799994	25.45402527	34.45293427	31.82666779	0.051264535	0.04328832
0.233599994	25.7786026	38.08795166	32.11835861	0.055849566	0.049763769
0.234399994	26.36943436	41.75143433	32.43850708	0.061546164	0.05832985
0.235199994	25.92136002	45.39863205	32.78711319	0.067377109	0.06789729
0.235999994	26.0456562	49.05169678	33.16417694	0.070412848	0.075217038
0.236799994	26.34026146	52.73803711	33.56969833	0.07065367	0.080736428
0.237599994	26.08221626	56.41536713	34.00365829	0.066146608	0.08273378
0.238399994	24.64798737	59.94852066	34.46563721	0.063281888	0.087216645
0.239199994	23.51470947	63.34607315	34.95429993	0.057797162	0.089861006
0.239999994	22.21540642	66.51777649	35.46819687	0.051198481	0.092247277
0.240799994	20.93749046	69.43582153	36.00593567	0.043039275	0.093426257
0.241599994	19.86753082	72.09265137	36.56608582	0.037756357	0.097093433
0.242399994	18.91814041	74.55635071	37.1472168	0.029044608	0.096728653
0.243199994	17.5628891	76.787323	37.74791718	0.024269214	0.099293143
0.243999994	16.452034	78.86156464	38.36675644	0.021031071	0.102208517
0.244799994	15.15590858	80.76291656	39.00230408	0.014977567	0.101312175
0.245599994	13.90777779	82.51926422	39.65312958	0.013474952	0.103988945
0.246399994	12.78115845	84.10578918	40.31784058	0.012170356	0.106112659
0.247199994	11.81668758	85.51493835	40.99500656	0.008664671	0.105431527
0.247999994	10.73334694	86.76733398	41.68319702	0.007394087	0.106508881
0.248799994	9.368745804	87.867836	42.38098145	0.007912498	0.108866543
0.249599994	8.270083427	88.75076294	43.08692932	0.004890468	0.107419044
0.250399994	7.078378677	89.5007782	43.79962921	0.005666595	0.109398514
0.251199994	4.956859589	89.99829865	44.51700211	0.004302375	0.109388977
0.251999994	2.755997181	90.21110535	45.23630142	0.000942368	0.108235329
0.252799994	0.01487798	90.02553558	45.95466614	-0.002376437	0.107820183
0.253599994	-2.812741995	89.44820404	46.6692543	-0.005569309	0.107833594
0.254399994	-5.065550327	88.48047638	47.37764359	-0.009081643	0.1071845
0.255199994	-6.937185287	87.20681763	48.07836533	-0.014425655	0.102907447
0.255999994	-8.294752121	85.73568726	48.76995087	-0.012281649	0.104060248
0.256799994	-9.588366508	84.1448822	49.45102692	-0.011885129	0.101399273
0.257599993	-10.38382626	82.43293762	50.12012482	-0.010752585	0.098199397
0.258399993	-11.1276722	80.69581604	50.77583313	-0.006400906	0.097701699
0.259199993	-12.6188221	78.81568146	51.41675949	-0.006112214	0.093324035
0.259999993	-13.19258976	76.85031128	52.04143524	-0.007402906	0.088132471
0.260799993	-15.46088123	74.73922729	52.64846802	-0.008766912	0.084104091
0.261599993	-17.09342575	72.38538361	53.23642731	-0.013579773	0.077536851
0.262399993	-18.75793076	69.87164307	53.80390167	-0.020334553	0.070020109
0.263199993	-20.26622772	67.1184845	54.34944153	-0.029477822	0.060729533
0.263999993	-21.81906128	64.10334015	54.87163544	-0.039502922	0.050492138
0.264799993	-22.39812088	60.93585205	55.36907196	-0.044020396	0.045606941
0.265599993	-23.9752121	57.55860138	55.84032059	-0.048359027	0.040938705
0.266399993	-25.301548	53.98686981	56.28398895	-0.050007282	0.038475543
0.267199993	-25.75393677	50.34695053	56.6992569	-0.052705854	0.034308583
0.267999993	-25.24542046	46.79135895	57.0860672	-0.055539347	0.029500574
0.268799993	-25.43317413	43.15276337	57.44443893	-0.055577625	0.027352124
0.269599993	-25.76639557	39.53623962	57.77433395	-0.056726588	0.023509413
0.270399993	-25.11813545	35.87559891	58.07579041	-0.058010481	0.018642694
0.271199993	-25.01062965	32.34743881	58.34897995	-0.056300154	0.016521849
0.271999993	-23.41897392	28.91920471	58.59500885	-0.055389982	0.012735501
0.272799993	-22.57734108	25.76285553	58.81528854	-0.052880496	0.010322854
0.273599993	-21.65522575	22.63150787	59.01124954	-0.050278367	0.007400662
0.274399993	-20.0058136	19.69259644	59.18432236	-0.046160868	0.004473031
0.275199993	-18.37588692	17.079216	59.33589935	-0.039104987	0.004063696
0.275999993	-16.68699074	14.68110561	59.46744919	-0.034523739	0.001570135
0.276799993	-15.08329678	12.43808556	59.58034515	-0.02904112	0.000209361
0.277599993	-13.31896496	10.40451813	59.67603683	-0.025140403	-0.002524406
0.278399993	-11.81671429	8.608816147	59.75595474	-0.019445745	-0.002725273
0.279199993	-10.55177784	7.006449699	59.82151031	-0.016393368	-0.004574507
0.279999993	-9.457283974	5.56707859	59.87413406	-0.013584039	-0.005690604
0.280799993	-8.459568024	4.277592659	59.91521835	-0.011547799	-0.006809384
0.281599993	-7.328596592	3.13950181	59.94623184	-0.009838359	-0.007737428
0.282399993	-6.194978714	2.153802872	59.96856689	-0.008009286	-0.008233488
0.283199993	-4.921944141	1.333150387	59.98365402	-0.006591062	-0.008970052
0.283999993	-3.638254642	0.692192674	59.99292374	-0.005137107	-0.009526312
0.284799993	-2.347454548	0.236166894	59.99778748	-0.003200984	-0.009401739
0.285599993	-1.100793242	-0.03625742	59.99967575	-0.001313177	-0.00908941
0.286399993	0.020062897	-0.117088847	60	-0.000980347	-0.00998348
0.287199993	0.690543294	-0.050140265	60	-3.8743E-06	-0.009742528
0.287999993	0.622698605	0.061546586	60	-3.8743E-06	-0.009570867
0.288799993	0.261130601	0.131456479	60	-3.8743E-06	-0.008663684
0.289599993	0.026753316	0.154461622	60	-0.001956969	-0.009406209
0.290399993	-0.195358396	0.135978445	60	-0.002933592	-0.009190142
0.291199993	-0.270056188	0.095037147	60	-0.003910065	-0.009266585
0.291999993	-0.207142219	0.052478012	60	-0.004886687	-0.009696037
0.292799993	-0.135446981	0.015368443	60	-0.004886687	-0.009470731
0.293599993	-0.087192856	-0.011826531	60	-0.004886687	-0.009499937
0.294399993	-0.022330232	-0.019980282	60	-0.004886687	-0.009659082
0.295199993	-0.002688861	-0.015786713	60	-0.004886687	-0.009808689
0.295999993	0.002697596	-0.006565292	60	-0.004886687	-0.009892732
0.296799993	-0.079099439	0.000781762	60	-0.004886687	-0.009899884
0.297599992	-0.118873268	-0.00113392	60	-0.004886687	-0.009899884
0.298399992	-0.118985087	-0.003051102	60	-0.004886687	-0.009918958
0.299199992	-0.135909244	-0.006449182	60	-0.004886687	-0.009957105
0.299999992	-0.138872355	-0.008701158	60	-0.004886687	-0.010020882
0.300799992	-0.148138762	-0.010862877	60	-0.004886687	-0.010095984
0.301599992	-0.153290942	-0.014583576	60	-0.004886687	-0.010199696
0.302399992	-0.187324762	-0.017312065	60	-0.004886687	-0.010329634
0.303199992	-0.175917864	-0.019624636	60	-0.004886687	-0.010484606
0.303999992	-0.1792669	-0.020253461	60	-0.004886687	-0.010644346
0.304799992	-0.21395722	-0.021624554	60	-0.004886687	-0.010813624
0.305599992	-0.173724189	-0.022250414	60	-0.003910065	-0.010015815
